episode,timestep,reward
1,450,-2.3815
3,900,-2.3815
6,1800,-2.3815
8,2250,-2.3815
9,2700,-2.3815
11,3150,-2.3815
13,3600,-2.3815
14,4050,-2.3815
16,4500,-2.3815
19,5400,-2.3815
21,5850,-2.3815
24,6750,-2.3815
26,7200,-2.3815
27,7650,-2.3815
29,8100,-2.3815
31,8550,-2.3815
32,9000,-2.3815
34,9450,-2.3815
37,10350,-2.3815
39,10800,-2.3815
42,11700,-2.3815
44,12150,-2.3815
