episode,timestep,reward
1,450,-2.7765
3,900,-2.794
5,1350,-2.6308
7,1800,-2.5807
9,2250,-2.6768
11,2700,-2.761
13,3150,-2.5129
15,3600,-2.6145
17,4050,-2.9458
19,4500,-2.4451
21,4950,-2.5013
23,5400,-2.5008
25,5850,-2.2535
27,6300,-2.4961
29,6750,-2.2407
31,7200,-2.1873
33,7650,-2.2442
35,8100,-2.2568
37,8550,-2.3899
39,9000,-2.3287
41,9450,-2.0177
43,9900,-2.4109
45,10350,-2.4708
47,10800,-2.1504
49,11250,-2.0092
51,11700,-2.0672
53,12150,-2.0512
55,12600,-2.1389
57,13050,-2.3109
59,13500,-2.2475
61,13950,-2.0865
63,14400,-1.9773
65,14850,-2.2736
67,15300,-1.9849
69,15750,-2.2072
71,16200,-2.3865
73,16650,-2.3138
75,17100,-2.9728
77,17550,-2.9957
79,18000,-2.4201
81,18450,-2.0448
83,18900,-2.282
85,19350,-2.4609
87,19800,-2.3654
89,20250,-2.8206
91,20700,-2.5336
93,21150,-2.8688
95,21600,-2.4392
97,22050,-3.1941
99,22500,-2.8915
101,22950,-2.6889
103,23400,-2.7201
105,23850,-2.3956
107,24300,-2.6185
109,24750,-2.6837
111,25200,-2.6665
113,25650,-2.5049
115,26100,-2.3813
117,26550,-2.6398
119,27000,-2.9058
121,27450,-2.1198
123,27900,-2.1901
125,28350,-2.1212
127,28800,-2.0474
129,29250,-2.7203
131,29700,-2.324
133,30150,-2.5287
135,30600,-2.3658
137,31050,-2.8807
139,31500,-2.8078
141,31950,-2.4653
143,32400,-2.726
145,32850,-2.3738
147,33300,-2.3683
149,33750,-2.487
151,34200,-2.8223
153,34650,-2.1479
155,35100,-2.5573
157,35550,-2.6702
159,36000,-2.9434
161,36450,-2.3367
163,36900,-2.5785
165,37350,-2.6419
167,37800,-2.5243
169,38250,-2.5339
171,38700,-2.5808
173,39150,-2.6832
175,39600,-2.235
177,40050,-2.6949
179,40500,-2.4862
181,40950,-2.434
183,41400,-2.4414
185,41850,-2.6962
187,42300,-2.801
189,42750,-2.8318
191,43200,-2.149
193,43650,-2.7863
195,44100,-2.28
197,44550,-2.7035
199,45000,-2.6498
201,45450,-2.6752
203,45900,-2.8444
205,46350,-2.975
207,46800,-2.4846
209,47250,-2.6926
211,47700,-2.9042
213,48150,-2.5447
215,48600,-2.7996
217,49050,-2.9075
219,49500,-2.476
221,49950,-2.4301
223,50400,-3.0311
225,50850,-2.8886
227,51300,-2.6426
229,51750,-2.6475
231,52200,-2.581
233,52650,-2.7637
235,53100,-2.4747
237,53550,-2.5944
239,54000,-2.8758
241,54450,-2.7457
243,54900,-2.6909
245,55350,-2.7752
247,55800,-2.5454
249,56250,-2.3171
251,56700,-2.3633
253,57150,-2.6951
255,57600,-2.2594
257,58050,-2.3438
259,58500,-2.6491
261,58950,-2.4423
263,59400,-2.5971
265,59850,-3.2083
267,60300,-2.6303
269,60750,-2.4996
271,61200,-2.5552
273,61650,-2.4645
275,62100,-2.3806
277,62550,-2.6839
279,63000,-2.19
281,63450,-2.6525
283,63900,-2.1638
285,64350,-2.3066
287,64800,-2.2175
289,65250,-2.2913
291,65700,-3.0608
293,66150,-2.1414
295,66600,-2.1655
297,67050,-2.4302
299,67500,-2.2199
301,67950,-2.3964
303,68400,-2.2424
305,68850,-2.6187
307,69300,-2.3738
309,69750,-3.1116
311,70200,-2.4199
313,70650,-2.0365
315,71100,-1.9682
317,71550,-2.0739
319,72000,-2.4765
321,72450,-2.46
323,72900,-2.1845
325,73350,-2.4413
327,73800,-2.3519
329,74250,-1.9807
331,74700,-2.4214
333,75150,-2.1849
335,75600,-3.0406
337,76050,-2.5183
339,76500,-2.8488
341,76950,-2.0046
343,77400,-2.1847
345,77850,-2.4993
347,78300,-2.481
349,78750,-2.2876
351,79200,-2.4877
353,79650,-2.9781
355,80100,-2.4765
357,80550,-2.3765
359,81000,-2.2173
361,81450,-2.5303
363,81900,-2.3376
365,82350,-2.3998
367,82800,-2.2769
369,83250,-2.1887
371,83700,-2.6575
373,84150,-2.5288
375,84600,-2.4853
377,85050,-2.2561
379,85500,-2.1748
381,85950,-2.2056
383,86400,-2.0967
385,86850,-2.2786
387,87300,-2.5047
389,87750,-2.4561
391,88200,-2.4792
393,88650,-2.1852
395,89100,-2.9118
397,89550,-2.5554
399,90000,-2.4325
401,90450,-2.5395
403,90900,-3.0137
405,91350,-2.0464
407,91800,-2.2353
409,92250,-2.5722
411,92700,-2.5448
413,93150,-1.9575
415,93600,-2.7964
417,94050,-2.1671
419,94500,-2.378
421,94950,-2.8278
423,95400,-2.5831
425,95850,-2.5208
427,96300,-2.5217
429,96750,-2.3922
431,97200,-2.0575
433,97650,-2.1863
435,98100,-2.3516
437,98550,-2.5841
439,99000,-2.186
441,99450,-2.2022
443,99900,-2.1803
