episode,timestep,reward
1,450,-958.885
3,900,-959.4075
5,1350,-958.6725
7,1800,-957.7575
9,2250,-958.8775
11,2700,-960.235
13,3150,-959.8025
15,3600,-958.235
17,4050,-960.2275
19,4500,-958.6275
21,4950,-958.1325
23,5400,-959.78
25,5850,-960.215
27,6300,-958.72
29,6750,-959.04
31,7200,-959.915
33,7650,-957.99
35,8100,-959.0075
37,8550,-960.14
39,9000,-962.645
41,9450,-959.93
43,9900,-959.14
45,10350,-959.5825
47,10800,-957.4625
49,11250,-959.7525
51,11700,-959.975
53,12150,-961.19
55,12600,-958.4625
57,13050,-958.815
59,13500,-959.61
61,13950,-959.82
63,14400,-960.51
65,14850,-959.6275
67,15300,-959.305
69,15750,-959.5925
71,16200,-958.79
73,16650,-960.33
75,17100,-960.8675
77,17550,-958.3625
79,18000,-960.42
81,18450,-959.4075
83,18900,-960.1025
85,19350,-958.8575
87,19800,-960.3075
89,20250,-962.71
91,20700,-959.5825
93,21150,-962.81
95,21600,-962.2925
97,22050,-963.4275
99,22500,-959.3925
101,22950,-959.485
103,23400,-961.82
105,23850,-961.5075
107,24300,-964.685
109,24750,-962.4
111,25200,-961.255
113,25650,-959.35
115,26100,-959.195
117,26550,-960.99
119,27000,-964.83
121,27450,-959.4175
123,27900,-961.415
125,28350,-959.985
127,28800,-959.51
129,29250,-958.91
131,29700,-962.3725
133,30150,-964.3825
135,30600,-959.2725
137,31050,-960.265
139,31500,-959.555
141,31950,-962.23
143,32400,-960.88
145,32850,-964.155
147,33300,-958.61
149,33750,-959.56
151,34200,-960.495
153,34650,-960.9675
155,35100,-959.67
157,35550,-961.005
159,36000,-959.115
161,36450,-958.2475
163,36900,-963.28
165,37350,-967.745
167,37800,-964.17
169,38250,-965.665
171,38700,-961.13
173,39150,-961.495
175,39600,-961.615
177,40050,-963.2325
179,40500,-963.04
181,40950,-962.5925
183,41400,-961.575
185,41850,-962.765
187,42300,-961.81
189,42750,-966.23
191,43200,-963.485
193,43650,-961.37
195,44100,-959.75
197,44550,-960.41
199,45000,-958.43
201,45450,-961.855
203,45900,-961.71
205,46350,-960.3225
207,46800,-961.875
209,47250,-960.3525
211,47700,-957.865
213,48150,-957.585
215,48600,-960.4225
217,49050,-959.55
219,49500,-957.0425
221,49950,-961.515
223,50400,-962.33
225,50850,-962.825
227,51300,-960.07
229,51750,-957.945
231,52200,-958.28
233,52650,-958.45
235,53100,-959.54
237,53550,-963.5625
239,54000,-963.04
241,54450,-961.185
243,54900,-959.25
245,55350,-958.2
247,55800,-958.26
249,56250,-958.41
251,56700,-958.89
253,57150,-957.735
255,57600,-959.8
257,58050,-958.35
259,58500,-957.45
261,58950,-957.98
263,59400,-958.91
265,59850,-958.47
267,60300,-960.42
269,60750,-959.185
271,61200,-959.095
273,61650,-959.5425
275,62100,-960.74
277,62550,-959.27
279,63000,-960.2575
281,63450,-960.365
283,63900,-958.815
285,64350,-960.715
287,64800,-959.99
289,65250,-960.42
291,65700,-960.695
293,66150,-959.26
295,66600,-958.805
297,67050,-958.76
299,67500,-959.15
301,67950,-959.565
303,68400,-959.87
305,68850,-960.47
307,69300,-958.955
309,69750,-959.855
311,70200,-958.955
313,70650,-958.665
315,71100,-958.815
317,71550,-958.645
319,72000,-958.72
321,72450,-958.13
323,72900,-958.355
325,73350,-958.1475
327,73800,-958.81
329,74250,-957.52
331,74700,-957.0
333,75150,-957.56
335,75600,-959.445
337,76050,-959.045
339,76500,-959.57
341,76950,-959.97
343,77400,-960.095
345,77850,-961.39
347,78300,-962.045
349,78750,-962.32
351,79200,-962.995
353,79650,-963.715
355,80100,-963.105
357,80550,-963.27
359,81000,-963.175
361,81450,-962.545
363,81900,-961.55
365,82350,-958.58
367,82800,-958.455
369,83250,-957.81
371,83700,-957.515
373,84150,-957.935
375,84600,-957.32
377,85050,-957.62
379,85500,-956.93
381,85950,-957.475
383,86400,-958.325
385,86850,-958.25
387,87300,-958.745
389,87750,-958.99
391,88200,-959.555
393,88650,-958.04
395,89100,-958.865
397,89550,-959.045
399,90000,-958.995
401,90450,-958.79
403,90900,-959.81
405,91350,-958.775
407,91800,-959.52
409,92250,-959.77
411,92700,-960.085
413,93150,-959.635
415,93600,-959.815
417,94050,-958.57
419,94500,-959.43
421,94950,-958.97
423,95400,-958.595
425,95850,-961.66
427,96300,-964.21
429,96750,-963.8225
431,97200,-963.8325
433,97650,-961.6725
435,98100,-958.75
437,98550,-961.6975
439,99000,-961.2475
441,99450,-958.395
443,99900,-964.165
