episode,timestep,reward
1,450,-958.845
3,900,-957.9475
5,1350,-959.0275
7,1800,-958.8425
9,2250,-958.3
11,2700,-957.975
13,3150,-958.665
15,3600,-962.1525
17,4050,-957.295
19,4500,-958.4275
21,4950,-957.955
23,5400,-960.255
25,5850,-957.61
27,6300,-958.27
29,6750,-959.0525
31,7200,-960.5825
33,7650,-963.2925
35,8100,-959.82
37,8550,-960.845
39,9000,-958.26
41,9450,-960.335
43,9900,-960.02
45,10350,-961.0925
47,10800,-961.065
49,11250,-960.1575
51,11700,-960.2375
53,12150,-959.115
55,12600,-959.5475
57,13050,-959.0725
59,13500,-962.3675
61,13950,-963.14
63,14400,-958.3825
65,14850,-961.08
67,15300,-960.0275
69,15750,-957.9375
71,16200,-959.9525
73,16650,-957.9175
75,17100,-962.2375
77,17550,-961.0075
79,18000,-959.835
81,18450,-956.575
83,18900,-960.9
85,19350,-959.665
87,19800,-964.1625
89,20250,-960.86
91,20700,-959.795
93,21150,-962.5
95,21600,-960.125
97,22050,-959.235
99,22500,-962.39
101,22950,-963.5475
103,23400,-959.5425
105,23850,-960.23
107,24300,-962.72
109,24750,-962.375
111,25200,-964.6975
113,25650,-963.985
115,26100,-962.4725
117,26550,-965.3775
119,27000,-960.83
121,27450,-958.95
123,27900,-959.2275
125,28350,-961.35
127,28800,-962.2225
129,29250,-962.375
131,29700,-961.0425
133,30150,-960.3375
135,30600,-959.5275
137,31050,-958.915
139,31500,-959.2075
141,31950,-959.7575
143,32400,-959.345
145,32850,-959.69
147,33300,-956.435
149,33750,-960.86
151,34200,-960.095
153,34650,-958.1575
155,35100,-961.095
157,35550,-958.425
159,36000,-959.275
161,36450,-958.3675
163,36900,-957.29
165,37350,-957.825
167,37800,-958.375
169,38250,-959.97
171,38700,-958.96
173,39150,-956.465
175,39600,-957.425
177,40050,-958.5775
179,40500,-957.07
181,40950,-959.4175
183,41400,-958.0275
185,41850,-961.8375
187,42300,-961.495
189,42750,-957.62
191,43200,-957.0325
193,43650,-959.1975
195,44100,-957.8375
197,44550,-961.5575
199,45000,-960.1475
201,45450,-959.0525
203,45900,-959.1575
205,46350,-956.925
207,46800,-956.12
209,47250,-956.145
211,47700,-957.9575
213,48150,-956.27
215,48600,-956.0175
217,49050,-955.6
219,49500,-956.745
221,49950,-956.82
223,50400,-956.4525
225,50850,-959.215
227,51300,-956.43
229,51750,-956.4275
231,52200,-956.945
233,52650,-956.1975
235,53100,-955.855
237,53550,-957.865
239,54000,-957.3
241,54450,-957.99
243,54900,-955.89
245,55350,-956.0725
247,55800,-956.0125
249,56250,-956.5475
251,56700,-956.8575
253,57150,-956.46
255,57600,-956.5175
257,58050,-957.24
259,58500,-956.1425
261,58950,-956.6525
263,59400,-955.945
265,59850,-956.74
267,60300,-955.2325
269,60750,-957.4075
271,61200,-956.02
273,61650,-955.9075
275,62100,-957.5525
277,62550,-958.4675
279,63000,-958.34
281,63450,-960.315
283,63900,-958.4775
285,64350,-958.615
287,64800,-961.0
289,65250,-964.1375
291,65700,-965.41
293,66150,-962.595
295,66600,-962.4375
297,67050,-961.435
299,67500,-960.3325
301,67950,-958.715
303,68400,-960.42
305,68850,-960.5675
307,69300,-961.125
309,69750,-958.8075
311,70200,-963.2925
313,70650,-958.43
315,71100,-959.0875
317,71550,-956.9075
319,72000,-957.58
321,72450,-956.0925
323,72900,-956.655
325,73350,-959.87
327,73800,-957.465
329,74250,-958.895
331,74700,-958.17
333,75150,-958.0175
335,75600,-962.875
337,76050,-960.5925
339,76500,-959.5725
341,76950,-959.62
343,77400,-959.635
345,77850,-960.21
347,78300,-962.6525
349,78750,-960.0275
351,79200,-959.5575
353,79650,-959.8725
355,80100,-959.94
357,80550,-960.26
359,81000,-960.575
361,81450,-958.0775
363,81900,-959.9875
365,82350,-959.3775
367,82800,-962.4075
369,83250,-958.2275
371,83700,-958.0975
373,84150,-957.8525
375,84600,-958.63
377,85050,-958.145
379,85500,-959.795
381,85950,-962.8275
383,86400,-959.8725
385,86850,-961.0275
387,87300,-963.145
389,87750,-960.9525
391,88200,-961.2
393,88650,-960.83
395,89100,-959.135
397,89550,-962.5175
399,90000,-962.5575
401,90450,-962.13
403,90900,-962.08
405,91350,-963.785
407,91800,-959.345
409,92250,-963.645
411,92700,-962.76
413,93150,-958.18
415,93600,-960.31
417,94050,-961.2175
419,94500,-960.7975
421,94950,-960.9025
423,95400,-962.4775
425,95850,-962.4225
427,96300,-960.4
429,96750,-958.9275
431,97200,-957.87
433,97650,-959.32
435,98100,-961.52
437,98550,-961.25
439,99000,-957.805
441,99450,-963.825
443,99900,-959.8175
