episode,timestep,reward
1,450,-2.3907
3,900,-2.9214
5,1350,-2.6178
7,1800,-2.6558
9,2250,-2.8358
11,2700,-2.7016
13,3150,-2.6555
15,3600,-2.8369
17,4050,-2.6281
19,4500,-2.975
21,4950,-2.6792
23,5400,-2.8023
25,5850,-2.7668
27,6300,-2.5834
29,6750,-2.6444
31,7200,-2.5098
33,7650,-2.4464
35,8100,-2.3661
37,8550,-2.6401
39,9000,-2.351
41,9450,-2.3108
43,9900,-2.7711
45,10350,-2.3071
47,10800,-2.4448
49,11250,-2.2514
51,11700,-2.1818
53,12150,-2.4053
55,12600,-2.5536
57,13050,-2.4626
59,13500,-2.4207
61,13950,-2.0612
63,14400,-2.4837
65,14850,-2.5684
67,15300,-2.6455
69,15750,-2.1479
71,16200,-2.4343
73,16650,-2.2516
75,17100,-2.2101
77,17550,-2.391
79,18000,-2.1728
81,18450,-2.1925
83,18900,-2.2542
85,19350,-2.3935
87,19800,-2.03
89,20250,-2.1469
91,20700,-2.2565
93,21150,-2.1205
95,21600,-2.1955
97,22050,-2.0077
99,22500,-2.2568
101,22950,-2.2415
103,23400,-2.0033
105,23850,-1.9928
107,24300,-2.1341
109,24750,-2.0157
111,25200,-2.044
113,25650,-1.9575
115,26100,-2.1542
117,26550,-2.044
119,27000,-1.9986
121,27450,-2.3969
123,27900,-2.0305
125,28350,-2.6093
127,28800,-2.1969
129,29250,-1.9658
131,29700,-2.0652
133,30150,-1.9575
135,30600,-2.2885
137,31050,-1.9863
139,31500,-2.0436
141,31950,-2.084
143,32400,-1.9611
145,32850,-2.0048
147,33300,-2.1092
149,33750,-1.9845
151,34200,-1.9575
153,34650,-1.974
155,35100,-2.0126
157,35550,-1.9593
159,36000,-2.2678
161,36450,-2.0045
163,36900,-1.9611
165,37350,-2.0597
167,37800,-1.9592
169,38250,-2.0041
171,38700,-1.9629
173,39150,-2.0031
175,39600,-1.964
177,40050,-2.109
179,40500,-2.0377
181,40950,-1.9593
183,41400,-1.9603
185,41850,-1.9755
187,42300,-1.9718
189,42750,-2.0072
191,43200,-1.9639
193,43650,-1.9778
195,44100,-2.0998
197,44550,-1.9688
199,45000,-1.9611
201,45450,-2.0793
203,45900,-1.9622
205,46350,-1.9592
207,46800,-1.9622
209,47250,-1.958
211,47700,-1.9575
213,48150,-1.9575
215,48600,-2.0329
217,49050,-2.1657
219,49500,-1.9892
221,49950,-2.0054
223,50400,-2.3275
225,50850,-1.9604
227,51300,-1.9604
229,51750,-1.9665
231,52200,-1.9665
233,52650,-1.9575
235,53100,-1.9969
237,53550,-1.9633
239,54000,-1.9575
241,54450,-1.9638
243,54900,-1.9575
245,55350,-1.978
247,55800,-1.9575
249,56250,-1.988
251,56700,-1.9575
253,57150,-1.9575
255,57600,-2.0534
257,58050,-1.9575
259,58500,-1.958
261,58950,-1.9575
263,59400,-1.9629
265,59850,-1.9575
267,60300,-2.0476
269,60750,-1.9575
271,61200,-1.9575
273,61650,-1.9671
275,62100,-1.9575
277,62550,-1.9575
279,63000,-2.0512
281,63450,-1.9575
283,63900,-1.9629
285,64350,-1.9622
287,64800,-1.9622
289,65250,-1.9575
291,65700,-1.9575
293,66150,-1.9617
295,66600,-1.9604
297,67050,-1.9633
299,67500,-2.03
301,67950,-2.0884
303,68400,-1.9575
305,68850,-2.0706
307,69300,-1.9633
309,69750,-1.9894
311,70200,-1.9575
313,70650,-2.0144
315,71100,-2.2262
317,71550,-1.9611
319,72000,-1.9773
321,72450,-1.9575
323,72900,-1.9575
325,73350,-1.9575
327,73800,-1.9575
329,74250,-2.0287
331,74700,-1.9575
333,75150,-1.9769
335,75600,-1.9622
337,76050,-1.9575
339,76500,-1.9592
341,76950,-1.9575
343,77400,-1.9575
345,77850,-1.9575
347,78300,-1.9575
349,78750,-1.9575
351,79200,-1.9809
353,79650,-1.9755
355,80100,-1.9593
357,80550,-1.9575
359,81000,-1.9575
361,81450,-1.9575
363,81900,-1.9575
365,82350,-1.9575
367,82800,-1.9575
369,83250,-1.9575
371,83700,-1.9575
373,84150,-1.9575
375,84600,-1.9575
377,85050,-1.9575
379,85500,-1.9575
381,85950,-1.9575
383,86400,-1.958
385,86850,-1.9791
387,87300,-1.9575
389,87750,-1.9888
391,88200,-1.9671
393,88650,-1.9575
395,89100,-2.1789
397,89550,-1.9575
399,90000,-1.9575
401,90450,-2.1953
403,90900,-1.9575
405,91350,-1.9575
407,91800,-1.9575
409,92250,-1.9575
411,92700,-1.9683
413,93150,-1.9575
415,93600,-1.9575
417,94050,-1.9575
419,94500,-1.9575
421,94950,-1.9575
423,95400,-1.9701
425,95850,-1.9575
427,96300,-2.0097
429,96750,-2.0416
431,97200,-1.9575
433,97650,-1.9575
435,98100,-1.9575
437,98550,-1.9604
439,99000,-1.9575
441,99450,-1.9575
443,99900,-1.9575
