episode,timestep,reward
1,450,74.3274
3,900,78.8277
5,1350,83.2587
7,1800,78.3001
9,2250,77.2237
11,2700,87.3178
13,3150,99.8342
15,3600,88.9711
17,4050,87.4427
19,4500,86.4053
21,4950,101.9859
23,5400,98.4485
25,5850,105.5101
27,6300,102.0739
29,6750,105.0851
31,7200,94.3777
33,7650,109.0826
35,8100,103.3609
37,8550,108.9658
39,9000,113.6084
41,9450,115.0132
43,9900,113.5609
45,10350,109.4747
47,10800,110.9203
49,11250,131.7132
51,11700,110.7545
53,12150,136.9415
55,12600,112.0855
57,13050,123.453
59,13500,116.0878
61,13950,135.6826
63,14400,134.8107
65,14850,137.2836
67,15300,158.9455
69,15750,155.4435
71,16200,149.5164
73,16650,144.3032
75,17100,143.508
77,17550,156.8392
79,18000,151.8102
81,18450,155.0225
83,18900,160.61
85,19350,172.949
87,19800,165.2497
89,20250,181.9674
91,20700,166.2132
93,21150,170.0898
95,21600,169.1781
97,22050,146.5587
99,22500,163.8233
101,22950,171.0527
103,23400,179.5573
105,23850,174.1045
107,24300,176.3361
109,24750,189.3298
111,25200,185.5147
113,25650,188.1525
115,26100,183.9006
117,26550,173.8867
119,27000,187.4234
121,27450,188.5847
123,27900,185.3675
125,28350,181.8428
127,28800,168.7485
129,29250,184.0643
131,29700,188.9724
133,30150,184.6501
135,30600,193.8383
137,31050,193.3335
139,31500,194.5605
141,31950,192.3174
143,32400,191.8324
145,32850,190.8733
147,33300,188.6905
149,33750,188.2842
151,34200,190.6731
153,34650,196.9934
155,35100,194.8538
157,35550,193.7813
159,36000,182.9092
161,36450,194.0363
163,36900,198.9659
165,37350,192.2391
167,37800,193.0484
169,38250,194.7245
171,38700,190.2111
173,39150,197.6565
175,39600,196.1329
177,40050,199.1425
179,40500,197.5773
181,40950,199.2592
183,41400,194.43
185,41850,195.4119
187,42300,200.0586
189,42750,202.5562
191,43200,195.3604
193,43650,200.9291
195,44100,201.1173
197,44550,199.0095
199,45000,191.8949
201,45450,192.3172
203,45900,201.6612
205,46350,200.2445
207,46800,202.1104
209,47250,184.7439
211,47700,198.0684
213,48150,198.5783
215,48600,200.7897
217,49050,201.3566
219,49500,201.3792
221,49950,200.8009
223,50400,199.8705
225,50850,200.928
227,51300,201.0296
229,51750,202.7063
231,52200,194.4389
233,52650,198.3052
235,53100,201.3515
237,53550,202.2927
239,54000,200.5461
241,54450,199.0498
243,54900,200.3854
245,55350,196.7895
247,55800,198.8445
249,56250,201.3268
251,56700,203.7823
253,57150,202.0171
255,57600,200.3823
257,58050,201.0078
259,58500,203.8993
261,58950,200.3176
263,59400,200.5455
265,59850,201.4515
267,60300,202.0712
269,60750,201.2109
271,61200,199.8291
273,61650,195.9775
275,62100,202.175
277,62550,196.449
279,63000,202.1071
281,63450,202.0435
283,63900,198.6642
285,64350,192.5166
287,64800,202.7089
289,65250,197.6313
291,65700,201.913
293,66150,200.5842
295,66600,202.077
297,67050,200.0119
299,67500,200.0784
301,67950,198.8571
303,68400,202.8174
305,68850,201.6341
307,69300,202.5782
309,69750,201.4896
311,70200,202.7505
313,70650,202.2898
315,71100,195.7374
317,71550,203.7872
319,72000,201.519
321,72450,201.861
323,72900,203.7751
325,73350,202.8661
327,73800,202.426
329,74250,202.9056
331,74700,195.6966
333,75150,203.8803
335,75600,201.4461
337,76050,202.8919
339,76500,202.2756
341,76950,201.9667
343,77400,201.4011
345,77850,201.6936
347,78300,201.5212
349,78750,202.6387
351,79200,203.671
353,79650,198.9846
355,80100,203.6509
357,80550,203.5958
359,81000,200.58
361,81450,202.0982
363,81900,201.2942
365,82350,201.1653
367,82800,202.1138
369,83250,201.0616
371,83700,202.5382
373,84150,192.3799
375,84600,201.0762
377,85050,203.9296
379,85500,202.0091
381,85950,199.348
383,86400,203.8803
385,86850,202.6084
387,87300,195.1694
389,87750,202.0087
391,88200,201.4134
393,88650,199.0331
395,89100,200.8837
397,89550,203.1495
399,90000,203.7796
401,90450,201.4747
403,90900,201.9228
405,91350,200.8828
407,91800,203.12
409,92250,203.4887
411,92700,201.5202
413,93150,203.3214
415,93600,198.6685
417,94050,197.7936
419,94500,203.6509
421,94950,196.6723
423,95400,203.694
425,95850,203.4456
427,96300,197.426
429,96750,199.9026
431,97200,199.2568
433,97650,201.5933
435,98100,201.3229
437,98550,195.6791
439,99000,201.2789
441,99450,202.6095
443,99900,200.025
