episode,timestep,reward
1,450,-960.045
3,900,-959.525
6,1800,-958.5583
8,2250,-959.3175
9,2700,-959.335
11,3150,-959.59
13,3600,-960.035
14,4050,-958.195
16,4500,-959.05
19,5400,-961.0583
21,5850,-959.275
24,6750,-958.2483
26,7200,-957.5375
27,7650,-957.955
29,8100,-958.0525
31,8550,-962.9875
32,9000,-959.555
34,9450,-958.4075
37,10350,-958.8717
39,10800,-958.865
42,11700,-959.1867
44,12150,-959.48
45,12600,-957.715
47,13050,-960.2
49,13500,-961.1
50,13950,-957.775
52,14400,-960.0475
55,15300,-959.04
57,15750,-958.0425
60,16650,-958.36
62,17100,-958.765
63,17550,-958.56
65,18000,-961.1325
67,18450,-959.8875
68,18900,-958.015
70,19350,-959.89
73,20250,-958.4783
75,20700,-958.4925
78,21600,-960.3083
80,22050,-959.205
81,22500,-960.605
83,22950,-958.1325
85,23400,-960.615
86,23850,-963.815
88,24300,-959.7775
91,25200,-958.7183
93,25650,-957.645
96,26550,-958.6783
98,27000,-959.32
99,27450,-958.765
101,27900,-959.01
103,28350,-959.5375
104,28800,-957.035
106,29250,-957.44
109,30150,-957.91
111,30600,-959.185
114,31500,-957.875
116,31950,-962.445
117,32400,-959.365
119,32850,-960.545
121,33300,-958.73
122,33750,-958.03
124,34200,-959.2275
127,35100,-959.835
129,35550,-958.15
132,36450,-959.06
134,36900,-958.8425
135,37350,-964.515
137,37800,-959.77
139,38250,-959.5775
140,38700,-959.83
142,39150,-960.875
145,40050,-958.5017
147,40500,-958.66
150,41400,-958.915
152,41850,-958.6
153,42300,-957.535
155,42750,-962.635
157,43200,-958.9725
158,43650,-961.44
160,44100,-959.12
163,45000,-958.7967
165,45450,-959.915
168,46350,-958.5867
170,46800,-958.7775
171,47250,-961.245
173,47700,-959.7175
175,48150,-959.715
176,48600,-959.335
178,49050,-959.015
181,49950,-961.4983
183,50400,-958.41
186,51300,-958.46
188,51750,-957.695
189,52200,-963.345
191,52650,-959.3175
193,53100,-961.5425
194,53550,-959.215
196,54000,-959.4075
199,54900,-959.67
201,55350,-959.685
204,56250,-959.3467
206,56700,-959.3525
207,57150,-958.01
209,57600,-960.715
211,58050,-958.575
212,58500,-961.145
214,58950,-957.75
217,59850,-958.295
219,60300,-959.1375
222,61200,-959.5217
224,61650,-958.895
225,62100,-958.81
227,62550,-958.355
229,63000,-958.705
230,63450,-961.045
232,63900,-958.0625
235,64800,-960.86
237,65250,-960.145
240,66150,-957.7783
242,66600,-957.85
243,67050,-959.7
245,67500,-958.975
247,67950,-959.015
248,68400,-958.965
250,68850,-960.17
253,69750,-958.4083
255,70200,-958.1775
258,71100,-957.6933
260,71550,-958.4025
261,72000,-958.19
263,72450,-959.115
265,72900,-959.235
266,73350,-964.325
268,73800,-959.72
271,74700,-960.1633
273,75150,-958.37
276,76050,-958.9667
278,76500,-957.2875
279,76950,-958.925
281,77400,-960.785
283,77850,-958.2375
284,78300,-958.825
286,78750,-958.9625
289,79650,-959.1417
291,80100,-958.365
294,81000,-958.6017
296,81450,-959.1275
297,81900,-960.78
299,82350,-960.14
301,82800,-959.1725
302,83250,-957.155
304,83700,-958.725
307,84600,-958.9283
309,85050,-960.0825
312,85950,-957.8067
314,86400,-959.3975
315,86850,-958.395
317,87300,-957.98
319,87750,-959.6775
320,88200,-959.065
322,88650,-958.77
325,89550,-957.745
327,90000,-957.005
330,90900,-960.3783
332,91350,-959.185
333,91800,-962.53
335,92250,-957.09
337,92700,-958.8325
338,93150,-958.92
340,93600,-959.8675
343,94500,-959.7117
345,94950,-959.02
348,95850,-958.7433
350,96300,-963.685
351,96750,-957.59
353,97200,-957.935
355,97650,-961.4375
356,98100,-959.345
358,98550,-959.73
361,99450,-960.0583
363,99900,-957.9925
