episode,timestep,reward
1,450,91.2766
3,900,93.0835
6,1800,96.9196
8,2250,95.5583
9,2700,118.2412
11,3150,94.8993
13,3600,111.8027
14,4050,105.3001
16,4500,114.6239
19,5400,122.1512
21,5850,128.0894
24,6750,137.1721
26,7200,140.361
27,7650,126.2934
29,8100,132.0124
31,8550,132.7103
32,9000,147.7162
34,9450,144.1047
37,10350,144.6981
39,10800,156.4262
42,11700,160.9238
44,12150,170.8711
45,12600,155.2389
47,13050,168.5855
49,13500,179.498
50,13950,175.5687
52,14400,175.9835
55,15300,182.0516
57,15750,190.7478
60,16650,187.7625
62,17100,184.5121
63,17550,178.3533
65,18000,186.3278
67,18450,184.3236
68,18900,165.0243
70,19350,171.6074
73,20250,183.9478
75,20700,175.3697
78,21600,174.3605
80,22050,166.587
81,22500,176.8214
83,22950,179.7957
85,23400,178.3197
86,23850,172.788
88,24300,183.8425
91,25200,176.3391
93,25650,186.5149
96,26550,189.4556
98,27000,191.8645
99,27450,179.5786
101,27900,192.9551
103,28350,197.9488
104,28800,189.1083
106,29250,192.8444
109,30150,196.4687
111,30600,190.8335
114,31500,197.9815
116,31950,194.4762
117,32400,189.8671
119,32850,195.0854
121,33300,197.6159
122,33750,187.6852
124,34200,189.8228
127,35100,187.8824
129,35550,195.7245
132,36450,196.1244
134,36900,197.266
135,37350,187.7878
137,37800,198.3988
139,38250,190.2307
140,38700,195.8882
142,39150,197.0263
145,40050,200.7173
147,40500,199.6857
150,41400,198.0048
152,41850,199.9909
153,42300,198.9093
155,42750,200.6466
157,43200,197.1356
158,43650,201.7881
160,44100,197.3569
163,45000,201.2325
165,45450,201.4351
168,46350,201.4099
170,46800,199.9867
171,47250,200.7483
173,47700,203.8226
175,48150,202.2991
176,48600,203.9778
178,49050,203.4778
181,49950,203.1445
183,50400,201.8462
186,51300,203.8536
188,51750,201.9999
189,52200,202.6778
191,52650,202.8599
193,53100,203.9157
194,53550,203.9778
196,54000,201.4829
199,54900,201.5757
201,55350,200.5599
204,56250,203.3355
206,56700,203.4278
207,57150,197.9124
209,57600,203.0515
211,58050,201.3383
212,58500,200.3619
214,58950,203.9157
217,59850,203.3783
219,60300,203.4278
222,61200,202.4551
224,61650,203.8873
225,62100,203.9778
227,62550,203.2015
229,63000,200.0479
230,63450,203.9298
232,63900,203.7915
235,64800,202.7564
237,65250,202.5183
240,66150,203.9778
242,66600,202.1972
243,67050,201.7778
245,67500,200.413
247,67950,198.9074
248,68400,203.9298
250,68850,202.2078
253,69750,203.5017
255,70200,199.4981
258,71100,203.8328
260,71550,200.6488
261,72000,203.6052
263,72450,202.727
265,72900,203.5778
266,73350,203.9778
268,73800,203.9278
271,74700,203.9778
273,75150,203.8226
276,76050,203.9725
278,76500,203.4778
279,76950,203.9778
281,77400,201.1409
283,77850,202.5636
284,78300,203.9157
286,78750,202.332
289,79650,203.6445
291,80100,203.8278
294,81000,202.7934
296,81450,203.8536
297,81900,203.9157
299,82350,203.3878
301,82800,199.8468
302,83250,203.9778
304,83700,203.5028
307,84600,202.9869
309,85050,203.9538
312,85950,202.6118
314,86400,203.9778
315,86850,203.67
317,87300,203.9778
319,87750,202.9778
320,88200,203.4189
322,88650,200.9964
325,89550,203.9373
327,90000,203.9778
330,90900,203.9778
332,91350,198.1267
333,91800,199.7157
335,92250,203.9778
337,92700,203.7915
338,93150,197.379
340,93600,203.9468
343,94500,203.9238
345,94950,202.6704
348,95850,202.9841
350,96300,202.6481
351,96750,203.9157
353,97200,199.6778
355,97650,203.9778
356,98100,203.6461
358,98550,203.9481
361,99450,200.3199
363,99900,203.9778
