episode,timestep,reward
1,450,-958.715
3,900,-959.05
6,1800,-958.5217
8,2250,-960.9625
9,2700,-957.965
11,3150,-960.3875
13,3600,-959.805
14,4050,-962.045
16,4500,-962.13
19,5400,-958.645
21,5850,-959.9625
24,6750,-958.5233
26,7200,-958.595
27,7650,-958.255
29,8100,-958.6125
31,8550,-959.2675
32,9000,-958.655
34,9450,-958.74
37,10350,-960.9983
39,10800,-958.8325
42,11700,-957.7
44,12150,-959.53
45,12600,-959.665
47,13050,-960.4525
49,13500,-959.2525
50,13950,-958.645
52,14400,-958.3675
55,15300,-959.3533
57,15750,-957.9775
60,16650,-958.285
62,17100,-958.3875
63,17550,-959.845
65,18000,-959.8275
67,18450,-958.19
68,18900,-963.565
70,19350,-957.3325
73,20250,-958.1483
75,20700,-958.6875
78,21600,-958.905
80,22050,-959.0175
81,22500,-958.065
83,22950,-961.22
85,23400,-958.295
86,23850,-959.665
88,24300,-960.5975
91,25200,-959.665
93,25650,-958.0725
96,26550,-959.475
98,27000,-958.34
99,27450,-962.605
101,27900,-957.8825
103,28350,-961.265
104,28800,-960.315
106,29250,-958.6625
109,30150,-960.2733
111,30600,-958.3225
114,31500,-958.69
116,31950,-958.82
117,32400,-956.555
119,32850,-959.3875
121,33300,-958.405
122,33750,-959.305
124,34200,-959.6725
127,35100,-959.51
129,35550,-958.755
132,36450,-958.7233
134,36900,-958.0575
135,37350,-958.84
137,37800,-958.625
139,38250,-957.51
140,38700,-959.57
142,39150,-959.645
145,40050,-958.0133
147,40500,-958.2425
150,41400,-958.6333
152,41850,-961.055
153,42300,-957.0
155,42750,-958.5025
157,43200,-958.26
158,43650,-958.19
160,44100,-957.225
163,45000,-958.4217
165,45450,-957.605
168,46350,-958.6133
170,46800,-960.4175
171,47250,-957.685
173,47700,-959.5825
175,48150,-960.84
176,48600,-958.47
178,49050,-960.44
181,49950,-960.3067
183,50400,-960.89
186,51300,-958.9883
188,51750,-957.675
189,52200,-958.97
191,52650,-958.5875
193,53100,-959.085
194,53550,-960.865
196,54000,-958.4575
199,54900,-958.3733
201,55350,-958.745
204,56250,-959.81
206,56700,-958.6975
207,57150,-958.505
209,57600,-958.0825
211,58050,-957.8375
212,58500,-957.645
214,58950,-957.315
217,59850,-959.475
219,60300,-957.6675
222,61200,-958.5433
224,61650,-958.275
225,62100,-957.5
227,62550,-957.92
229,63000,-959.1475
230,63450,-959.795
232,63900,-957.4925
235,64800,-959.5283
237,65250,-959.395
240,66150,-959.7533
242,66600,-957.74
243,67050,-958.415
245,67500,-957.94
247,67950,-957.045
248,68400,-957.155
250,68850,-960.32
253,69750,-958.5417
255,70200,-958.465
258,71100,-958.5017
260,71550,-958.085
261,72000,-957.07
263,72450,-958.49
265,72900,-959.715
266,73350,-962.945
268,73800,-958.3225
271,74700,-958.0867
273,75150,-957.55
276,76050,-958.3517
278,76500,-958.9125
279,76950,-959.185
281,77400,-959.845
283,77850,-958.27
284,78300,-959.695
286,78750,-960.18
289,79650,-958.3
291,80100,-959.595
294,81000,-961.2083
296,81450,-960.7925
297,81900,-958.05
299,82350,-957.905
301,82800,-959.895
302,83250,-957.445
304,83700,-960.0975
307,84600,-958.535
309,85050,-957.455
312,85950,-959.5183
314,86400,-957.9325
315,86850,-957.185
317,87300,-958.7825
319,87750,-957.92
320,88200,-959.595
322,88650,-958.675
325,89550,-957.1117
327,90000,-958.535
330,90900,-958.1117
332,91350,-958.295
333,91800,-959.17
335,92250,-958.11
337,92700,-960.1725
338,93150,-959.91
340,93600,-957.21
343,94500,-959.1167
345,94950,-959.1925
348,95850,-957.635
350,96300,-959.575
351,96750,-959.09
353,97200,-960.7975
355,97650,-957.885
356,98100,-959.345
358,98550,-958.9
361,99450,-959.86
363,99900,-958.52
