episode,timestep,reward
1,450,-956.685
3,900,-959.5775
5,1350,-958.88
7,1800,-958.3625
9,2250,-958.44
11,2700,-959.385
13,3150,-962.3575
15,3600,-959.3825
17,4050,-959.5475
19,4500,-961.665
21,4950,-959.5025
23,5400,-958.9225
25,5850,-958.325
27,6300,-958.795
29,6750,-958.9325
31,7200,-958.415
33,7650,-962.01
35,8100,-958.585
37,8550,-960.15
39,9000,-959.4275
41,9450,-957.825
43,9900,-959.65
45,10350,-959.495
47,10800,-958.615
49,11250,-958.945
51,11700,-958.98
53,12150,-958.7825
55,12600,-959.0925
57,13050,-959.0325
59,13500,-958.75
61,13950,-959.3125
63,14400,-958.845
65,14850,-959.95
67,15300,-958.64
69,15750,-958.3525
71,16200,-959.2825
73,16650,-961.865
75,17100,-958.59
77,17550,-961.63
79,18000,-958.675
81,18450,-958.925
83,18900,-958.475
85,19350,-957.855
87,19800,-959.3875
89,20250,-959.6
91,20700,-959.0025
93,21150,-958.0425
95,21600,-958.715
97,22050,-958.9625
99,22500,-957.855
101,22950,-958.1425
103,23400,-958.0825
105,23850,-958.775
107,24300,-958.135
109,24750,-958.3525
111,25200,-958.9675
113,25650,-958.7875
115,26100,-959.235
117,26550,-958.5075
119,27000,-959.325
121,27450,-958.87
123,27900,-958.7175
125,28350,-958.56
127,28800,-959.095
129,29250,-958.25
131,29700,-957.885
133,30150,-959.68
135,30600,-960.505
137,31050,-959.415
139,31500,-957.9
141,31950,-958.2225
143,32400,-959.235
145,32850,-958.54
147,33300,-958.595
149,33750,-958.23
151,34200,-958.23
153,34650,-958.75
155,35100,-959.8
157,35550,-961.3075
159,36000,-962.3725
161,36450,-960.015
163,36900,-958.715
165,37350,-958.04
167,37800,-958.58
169,38250,-958.48
171,38700,-958.1375
173,39150,-959.0075
175,39600,-959.97
177,40050,-958.8525
179,40500,-958.995
181,40950,-959.02
183,41400,-957.585
185,41850,-958.9175
187,42300,-958.7225
189,42750,-958.7325
191,43200,-959.035
193,43650,-959.1825
195,44100,-958.025
197,44550,-959.395
199,45000,-957.87
201,45450,-961.04
203,45900,-958.1575
205,46350,-959.2275
207,46800,-958.7075
209,47250,-958.2175
211,47700,-959.4975
213,48150,-957.7375
215,48600,-957.815
217,49050,-959.145
219,49500,-958.47
221,49950,-959.2525
223,50400,-959.4075
225,50850,-962.76
227,51300,-957.79
229,51750,-958.81
231,52200,-958.92
233,52650,-960.2
235,53100,-959.34
237,53550,-957.4475
239,54000,-958.88
241,54450,-959.2525
243,54900,-959.0975
245,55350,-958.63
247,55800,-959.25
249,56250,-958.59
251,56700,-959.425
253,57150,-959.505
255,57600,-958.0875
257,58050,-958.3625
259,58500,-959.05
261,58950,-959.4025
263,59400,-959.4225
265,59850,-958.915
267,60300,-958.6475
269,60750,-959.3075
271,61200,-958.1325
273,61650,-958.2725
275,62100,-958.805
277,62550,-960.94
279,63000,-958.9275
281,63450,-958.4475
283,63900,-958.3
285,64350,-959.3175
287,64800,-960.5575
289,65250,-958.08
291,65700,-958.095
293,66150,-960.3775
295,66600,-958.4025
297,67050,-957.4425
299,67500,-959.82
301,67950,-958.8875
303,68400,-958.23
305,68850,-958.9775
307,69300,-959.29
309,69750,-959.265
311,70200,-958.8425
313,70650,-959.1925
315,71100,-961.9875
317,71550,-958.7175
319,72000,-959.0025
321,72450,-959.9
323,72900,-958.7875
325,73350,-957.3425
327,73800,-958.6725
329,74250,-959.405
331,74700,-959.3675
333,75150,-958.49
335,75600,-961.2975
337,76050,-958.3925
339,76500,-959.6075
341,76950,-959.03
343,77400,-961.0525
345,77850,-957.96
347,78300,-959.2375
349,78750,-958.9625
351,79200,-958.17
353,79650,-957.9375
355,80100,-959.7975
357,80550,-959.0475
359,81000,-961.4575
361,81450,-959.115
363,81900,-958.2325
365,82350,-960.2075
367,82800,-957.3375
369,83250,-957.02
371,83700,-959.265
373,84150,-960.4525
375,84600,-958.825
377,85050,-959.835
379,85500,-958.4275
381,85950,-959.1275
383,86400,-958.4
385,86850,-959.825
387,87300,-958.545
389,87750,-958.765
391,88200,-957.9425
393,88650,-960.115
395,89100,-959.0525
397,89550,-960.455
399,90000,-959.0325
401,90450,-959.265
403,90900,-958.805
405,91350,-958.4925
407,91800,-959.065
409,92250,-961.51
411,92700,-956.9175
413,93150,-962.42
415,93600,-956.5875
417,94050,-959.5675
419,94500,-960.96
421,94950,-958.1075
423,95400,-961.735
425,95850,-959.1625
427,96300,-957.4925
429,96750,-958.6475
431,97200,-959.4625
433,97650,-959.38
435,98100,-959.31
437,98550,-957.58
439,99000,-957.625
441,99450,-959.0775
443,99900,-958.56
