episode,timestep,reward
1,450,-133.1834
3,900,-144.6311
5,1350,-116.1359
7,1800,-42.8793
9,2250,-41.9823
11,2700,-42.7328
13,3150,-42.2822
15,3600,-41.8939
17,4050,-42.2976
19,4500,-38.1462
21,4950,-24.5222
23,5400,-30.3401
25,5850,-47.3882
27,6300,-39.1582
29,6750,-37.4379
31,7200,-34.4364
33,7650,-37.36
35,8100,-36.6233
37,8550,-31.5834
39,9000,-28.2359
41,9450,-26.7352
43,9900,-33.5698
45,10350,-35.469
47,10800,-30.1485
49,11250,-27.6153
51,11700,-27.7186
53,12150,-30.1738
55,12600,-42.9464
57,13050,-31.1047
59,13500,-30.3437
61,13950,-30.9392
63,14400,-21.0222
65,14850,-21.0222
67,15300,-21.0222
69,15750,-21.0222
71,16200,-21.0222
73,16650,-21.0222
75,17100,-21.0222
77,17550,-21.0222
79,18000,-21.0222
81,18450,-21.0222
83,18900,-21.0222
85,19350,-21.0222
87,19800,-21.0222
89,20250,-21.0222
91,20700,-21.0222
93,21150,-21.0222
95,21600,-21.0222
97,22050,-21.0222
99,22500,-21.0222
101,22950,-21.0222
103,23400,-21.0222
105,23850,-21.0222
107,24300,-21.0222
109,24750,-21.0222
111,25200,-21.0222
113,25650,-21.0222
115,26100,-21.0222
117,26550,-21.0222
119,27000,-21.0222
121,27450,-21.0222
123,27900,-21.0222
125,28350,-21.0222
127,28800,-21.0222
129,29250,-21.0222
131,29700,-21.0222
133,30150,-21.0222
135,30600,-21.0222
137,31050,-21.0222
139,31500,-21.0222
141,31950,-21.0222
143,32400,-21.0222
145,32850,-21.0222
147,33300,-21.0222
149,33750,-21.0222
151,34200,-21.0222
153,34650,-21.0222
155,35100,-21.0222
157,35550,-21.0222
159,36000,-21.0222
161,36450,-21.0222
163,36900,-21.0222
165,37350,-21.0222
167,37800,-21.0222
169,38250,-21.0222
171,38700,-21.0222
173,39150,-21.0222
175,39600,-21.0222
177,40050,-21.0222
179,40500,-21.0222
181,40950,-21.0222
183,41400,-21.0222
185,41850,-21.0222
187,42300,-21.0222
189,42750,-21.0222
191,43200,-21.0222
193,43650,-21.0222
195,44100,-21.0222
197,44550,-21.0222
199,45000,-21.0222
201,45450,-21.0222
203,45900,-21.0222
205,46350,-21.0222
207,46800,-21.0222
209,47250,-21.0222
211,47700,-21.0222
213,48150,-21.0222
215,48600,-21.0222
217,49050,-21.0222
219,49500,-21.0222
221,49950,-21.0222
223,50400,-21.0222
225,50850,-21.0222
227,51300,-21.0222
229,51750,-21.0222
231,52200,-21.0222
233,52650,-21.0222
235,53100,-21.0222
237,53550,-21.0222
239,54000,-21.0222
241,54450,-21.0222
243,54900,-21.0222
245,55350,-21.0222
247,55800,-21.0222
249,56250,-21.0222
251,56700,-21.0222
253,57150,-21.0222
255,57600,-21.0222
257,58050,-21.0222
259,58500,-21.0222
261,58950,-21.0222
263,59400,-21.0222
265,59850,-21.0222
267,60300,-21.0222
269,60750,-21.0222
271,61200,-21.0222
273,61650,-21.0222
275,62100,-21.0222
277,62550,-21.0222
279,63000,-21.0222
281,63450,-21.0222
283,63900,-21.0222
285,64350,-21.0222
287,64800,-21.0222
289,65250,-21.0222
291,65700,-21.0222
293,66150,-21.0222
295,66600,-21.0222
297,67050,-21.0222
299,67500,-21.0222
301,67950,-21.0222
303,68400,-21.0222
305,68850,-21.0222
307,69300,-21.0222
309,69750,-21.0222
311,70200,-21.0222
313,70650,-21.0222
315,71100,-21.0222
317,71550,-21.0222
319,72000,-21.0222
321,72450,-21.0222
323,72900,-21.0222
325,73350,-21.0222
327,73800,-21.0222
329,74250,-21.0222
331,74700,-21.0222
333,75150,-21.0222
335,75600,-21.0222
337,76050,-21.0222
339,76500,-21.0222
341,76950,-21.0222
343,77400,-21.0222
345,77850,-21.0222
347,78300,-21.0222
349,78750,-21.0222
351,79200,-21.0222
353,79650,-21.0222
355,80100,-21.0222
357,80550,-21.0222
359,81000,-21.0222
361,81450,-21.0222
363,81900,-21.0222
365,82350,-21.0222
367,82800,-21.0222
369,83250,-21.0222
371,83700,-21.0222
373,84150,-21.0222
375,84600,-21.0222
377,85050,-21.0222
379,85500,-21.0222
381,85950,-21.0222
383,86400,-21.0222
385,86850,-21.0222
387,87300,-21.0222
389,87750,-21.0222
391,88200,-21.0222
393,88650,-21.0222
395,89100,-21.0222
397,89550,-21.0222
399,90000,-21.0222
401,90450,-21.0222
403,90900,-21.0222
405,91350,-21.0222
407,91800,-21.0222
409,92250,-21.0222
411,92700,-21.0222
413,93150,-21.0222
415,93600,-21.0222
417,94050,-21.0222
419,94500,-21.0222
421,94950,-21.0222
423,95400,-21.0222
425,95850,-21.0222
427,96300,-21.0222
429,96750,-21.0222
431,97200,-21.0222
433,97650,-21.0222
435,98100,-21.0222
437,98550,-21.0222
439,99000,-21.0222
441,99450,-21.0222
443,99900,-21.0222
