episode,timestep,reward
1,450,-958.86
3,900,-958.35
5,1350,-960.1825
7,1800,-959.0125
9,2250,-959.0
11,2700,-958.4625
13,3150,-959.49
15,3600,-958.885
17,4050,-959.07
19,4500,-959.7725
21,4950,-958.5825
23,5400,-959.22
25,5850,-956.33
27,6300,-954.995
29,6750,-954.995
31,7200,-955.62
33,7650,-955.1775
35,8100,-954.995
37,8550,-954.995
39,9000,-954.995
41,9450,-954.995
43,9900,-954.995
45,10350,-954.995
47,10800,-954.995
49,11250,-954.995
51,11700,-954.995
53,12150,-954.995
55,12600,-954.995
57,13050,-954.995
59,13500,-954.995
61,13950,-954.995
63,14400,-954.995
65,14850,-954.995
67,15300,-954.995
69,15750,-954.995
71,16200,-954.995
73,16650,-954.995
75,17100,-954.995
77,17550,-954.995
79,18000,-954.995
81,18450,-954.995
83,18900,-954.995
85,19350,-954.995
87,19800,-954.995
89,20250,-954.995
91,20700,-955.395
93,21150,-955.795
95,21600,-955.795
97,22050,-955.795
99,22500,-955.795
101,22950,-955.795
103,23400,-955.795
105,23850,-955.795
107,24300,-955.795
109,24750,-955.795
111,25200,-955.795
113,25650,-955.795
115,26100,-955.795
117,26550,-955.795
119,27000,-955.795
121,27450,-955.795
123,27900,-955.795
125,28350,-955.795
127,28800,-955.395
129,29250,-955.795
131,29700,-955.795
133,30150,-955.795
135,30600,-955.795
137,31050,-955.795
139,31500,-955.795
141,31950,-955.795
143,32400,-955.795
145,32850,-955.795
147,33300,-955.795
149,33750,-955.795
151,34200,-955.795
153,34650,-955.795
155,35100,-955.795
157,35550,-955.795
159,36000,-955.795
161,36450,-955.795
163,36900,-955.795
165,37350,-955.795
167,37800,-955.795
169,38250,-955.795
171,38700,-955.795
173,39150,-955.795
175,39600,-955.795
177,40050,-955.795
179,40500,-955.795
181,40950,-955.795
183,41400,-955.845
185,41850,-955.895
187,42300,-955.895
189,42750,-955.82
191,43200,-956.045
193,43650,-956.895
195,44100,-956.895
197,44550,-956.895
199,45000,-956.895
201,45450,-956.895
203,45900,-956.895
205,46350,-956.96
207,46800,-956.845
209,47250,-956.795
211,47700,-956.795
213,48150,-956.8525
215,48600,-956.8525
217,49050,-956.795
219,49500,-956.845
221,49950,-956.795
223,50400,-956.795
225,50850,-956.91
227,51300,-956.66
229,51750,-956.4675
231,52200,-956.3525
233,52650,-956.345
235,53100,-956.36
237,53550,-956.395
239,54000,-955.845
241,54450,-956.345
243,54900,-956.395
245,55350,-956.3775
247,55800,-956.32
249,56250,-955.895
251,56700,-956.395
253,57150,-956.395
255,57600,-956.27
257,58050,-956.395
259,58500,-956.395
261,58950,-956.32
263,59400,-956.32
265,59850,-956.32
267,60300,-956.395
269,60750,-956.32
271,61200,-956.245
273,61650,-956.345
275,62100,-956.345
277,62550,-956.245
279,63000,-956.32
281,63450,-956.32
283,63900,-956.245
285,64350,-956.245
287,64800,-956.245
289,65250,-956.27
291,65700,-956.27
293,66150,-956.27
295,66600,-956.17
297,67050,-956.095
299,67500,-956.07
301,67950,-956.07
303,68400,-956.07
305,68850,-956.07
307,69300,-956.095
309,69750,-956.095
311,70200,-956.095
313,70650,-956.07
315,71100,-956.095
317,71550,-956.095
319,72000,-956.095
321,72450,-956.095
323,72900,-956.095
325,73350,-956.07
327,73800,-956.07
329,74250,-956.07
331,74700,-956.095
333,75150,-956.095
335,75600,-956.095
337,76050,-956.07
339,76500,-956.07
341,76950,-956.095
343,77400,-956.095
345,77850,-956.095
347,78300,-956.095
349,78750,-956.17
351,79200,-956.095
353,79650,-956.07
355,80100,-956.095
357,80550,-956.095
359,81000,-956.095
361,81450,-956.095
363,81900,-956.095
365,82350,-956.095
367,82800,-956.095
369,83250,-956.095
371,83700,-956.095
373,84150,-956.145
375,84600,-956.095
377,85050,-956.095
379,85500,-956.095
381,85950,-956.145
383,86400,-956.145
385,86850,-956.095
387,87300,-956.145
389,87750,-956.095
391,88200,-956.145
393,88650,-956.095
395,89100,-956.17
397,89550,-956.095
399,90000,-956.095
401,90450,-956.095
403,90900,-956.27
405,91350,-956.095
407,91800,-956.07
409,92250,-956.17
411,92700,-956.195
413,93150,-956.095
415,93600,-956.095
417,94050,-956.095
419,94500,-956.095
421,94950,-956.27
423,95400,-956.245
425,95850,-956.195
427,96300,-956.22
429,96750,-956.295
431,97200,-956.095
433,97650,-956.195
435,98100,-956.095
437,98550,-956.17
439,99000,-956.195
441,99450,-956.095
443,99900,-956.095
