episode,timestep,reward
1,450,-955.295
3,900,-955.795
5,1350,-956.62
7,1800,-959.295
9,2250,-958.17
11,2700,-957.47
13,3150,-957.32
15,3600,-957.22
17,4050,-956.55
19,4500,-957.0425
21,4950,-957.205
23,5400,-956.6575
25,5850,-957.07
27,6300,-957.545
29,6750,-958.72
31,7200,-957.2875
33,7650,-956.495
35,8100,-959.1075
37,8550,-959.87
39,9000,-957.395
41,9450,-958.2275
43,9900,-957.165
45,10350,-957.62
47,10800,-956.92
49,11250,-958.6025
51,11700,-957.045
53,12150,-959.605
55,12600,-957.2025
57,13050,-957.805
59,13500,-957.895
61,13950,-959.9175
63,14400,-957.1325
65,14850,-957.195
67,15300,-961.765
69,15750,-957.88
71,16200,-956.2975
73,16650,-957.825
75,17100,-960.445
77,17550,-957.195
79,18000,-958.385
81,18450,-957.37
83,18900,-957.255
85,19350,-957.1825
87,19800,-956.58
89,20250,-957.8975
91,20700,-957.4225
93,21150,-958.575
95,21600,-960.6325
97,22050,-959.4725
99,22500,-958.9575
101,22950,-960.5025
103,23400,-958.0725
105,23850,-958.2775
107,24300,-960.29
109,24750,-959.8775
111,25200,-958.005
113,25650,-958.93
115,26100,-958.855
117,26550,-958.4125
119,27000,-958.2575
121,27450,-957.3075
123,27900,-958.73
125,28350,-959.7625
127,28800,-957.755
129,29250,-958.505
131,29700,-958.345
133,30150,-958.23
135,30600,-959.38
137,31050,-958.2125
139,31500,-957.8775
141,31950,-957.4325
143,32400,-958.8325
145,32850,-957.27
147,33300,-957.62
149,33750,-958.97
151,34200,-958.0925
153,34650,-958.7475
155,35100,-958.815
157,35550,-958.015
159,36000,-959.2575
161,36450,-958.9675
163,36900,-959.8275
165,37350,-961.045
167,37800,-959.655
169,38250,-957.355
171,38700,-958.73
173,39150,-958.955
175,39600,-956.6425
177,40050,-958.8
179,40500,-957.67
181,40950,-958.08
183,41400,-957.4475
185,41850,-960.2775
187,42300,-958.27
189,42750,-958.1
191,43200,-958.8275
193,43650,-960.0625
195,44100,-957.33
197,44550,-958.0725
199,45000,-958.8375
201,45450,-959.67
203,45900,-956.7875
205,46350,-958.755
207,46800,-958.715
209,47250,-958.2625
211,47700,-959.165
213,48150,-959.3925
215,48600,-958.8275
217,49050,-959.54
219,49500,-958.5925
221,49950,-962.475
223,50400,-957.8425
225,50850,-959.5425
227,51300,-958.415
229,51750,-956.8425
231,52200,-959.7
233,52650,-958.065
235,53100,-958.935
237,53550,-957.17
239,54000,-957.4525
241,54450,-958.14
243,54900,-959.3675
245,55350,-957.3425
247,55800,-957.29
249,56250,-959.845
251,56700,-958.2475
253,57150,-957.6
255,57600,-956.9825
257,58050,-956.3775
259,58500,-958.4925
261,58950,-960.405
263,59400,-957.1
265,59850,-958.43
267,60300,-959.55
269,60750,-959.915
271,61200,-962.975
273,61650,-961.8
275,62100,-957.795
277,62550,-961.8425
279,63000,-957.0125
281,63450,-959.3525
283,63900,-957.1525
285,64350,-959.015
287,64800,-958.725
289,65250,-957.765
291,65700,-959.53
293,66150,-960.025
295,66600,-958.7875
297,67050,-959.5175
299,67500,-957.585
301,67950,-962.2675
303,68400,-958.4025
305,68850,-960.57
307,69300,-960.0575
309,69750,-959.6375
311,70200,-959.4875
313,70650,-958.855
315,71100,-957.95
317,71550,-961.14
319,72000,-958.4375
321,72450,-959.2425
323,72900,-960.1225
325,73350,-959.225
327,73800,-957.945
329,74250,-960.23
331,74700,-956.765
333,75150,-957.92
335,75600,-959.555
337,76050,-959.3075
339,76500,-958.3075
341,76950,-960.985
343,77400,-958.7775
345,77850,-958.3425
347,78300,-960.9575
349,78750,-961.7675
351,79200,-960.965
353,79650,-958.0075
355,80100,-958.0825
357,80550,-958.1125
359,81000,-958.295
361,81450,-957.2075
363,81900,-958.5675
365,82350,-957.325
367,82800,-957.64
369,83250,-958.255
371,83700,-958.3825
373,84150,-958.56
375,84600,-960.08
377,85050,-958.7025
379,85500,-959.89
381,85950,-957.68
383,86400,-961.1625
385,86850,-959.46
387,87300,-958.035
389,87750,-961.11
391,88200,-959.365
393,88650,-957.7125
395,89100,-957.5125
397,89550,-957.275
399,90000,-960.24
401,90450,-960.07
403,90900,-958.8075
405,91350,-956.595
407,91800,-957.5875
409,92250,-958.9975
411,92700,-961.085
413,93150,-958.32
415,93600,-958.65
417,94050,-961.76
419,94500,-957.47
421,94950,-958.2375
423,95400,-957.9125
425,95850,-960.2675
427,96300,-956.87
429,96750,-958.055
431,97200,-956.0025
433,97650,-957.1625
435,98100,-957.95
437,98550,-959.795
439,99000,-957.9625
441,99450,-956.47
443,99900,-957.9175
