episode,timestep,reward
1,450,170.759
3,900,154.9573
5,1350,126.3396
7,1800,124.7944
9,2250,101.7915
11,2700,102.6549
13,3150,93.5033
15,3600,105.8734
17,4050,110.2662
19,4500,108.8349
21,4950,104.206
23,5400,94.448
25,5850,96.9941
27,6300,97.5171
29,6750,111.8229
31,7200,100.8259
33,7650,117.1627
35,8100,107.6965
37,8550,115.8585
39,9000,114.5307
41,9450,98.5346
43,9900,123.249
45,10350,112.145
47,10800,120.9339
49,11250,121.3823
51,11700,120.3724
53,12150,124.6019
55,12600,135.9866
57,13050,122.8456
59,13500,135.6314
61,13950,157.3953
63,14400,144.9528
65,14850,152.3287
67,15300,169.8582
69,15750,177.5623
71,16200,183.5055
73,16650,187.0841
75,17100,185.4881
77,17550,183.9497
79,18000,187.8024
81,18450,186.228
83,18900,185.2505
85,19350,184.4051
87,19800,175.0842
89,20250,186.8759
91,20700,188.6153
93,21150,187.7988
95,21600,185.9089
97,22050,191.518
99,22500,188.6016
101,22950,189.1463
103,23400,184.9438
105,23850,186.3464
107,24300,185.3764
109,24750,182.8124
111,25200,184.4675
113,25650,181.8399
115,26100,163.3731
117,26550,178.5332
119,27000,176.1206
121,27450,172.8618
123,27900,177.6471
125,28350,173.4663
127,28800,173.9198
129,29250,177.5399
131,29700,177.001
133,30150,179.63
135,30600,174.8594
137,31050,173.5942
139,31500,174.015
141,31950,176.1031
143,32400,171.5339
145,32850,172.3677
147,33300,174.4216
149,33750,174.0504
151,34200,180.1514
153,34650,171.4728
155,35100,176.5955
157,35550,177.4327
159,36000,180.7574
161,36450,181.8683
163,36900,184.2434
165,37350,178.742
167,37800,185.4394
169,38250,182.2128
171,38700,186.8684
173,39150,185.1743
175,39600,183.3164
177,40050,182.8639
179,40500,185.4688
181,40950,187.047
183,41400,181.6617
185,41850,184.5294
187,42300,184.757
189,42750,184.8316
191,43200,181.8947
193,43650,186.1108
195,44100,190.5435
197,44550,189.3207
199,45000,189.2062
201,45450,186.7007
203,45900,187.2332
205,46350,187.4373
207,46800,186.8714
209,47250,182.9623
211,47700,188.4875
213,48150,186.5167
215,48600,190.061
217,49050,181.1595
219,49500,184.0388
221,49950,183.1344
223,50400,184.3147
225,50850,172.9904
227,51300,181.9212
229,51750,176.6372
231,52200,183.3051
233,52650,171.4783
235,53100,169.6173
237,53550,176.0487
239,54000,167.1639
241,54450,175.9682
243,54900,171.4841
245,55350,164.2094
247,55800,177.7759
249,56250,168.2089
251,56700,170.9415
253,57150,175.4414
255,57600,178.8873
257,58050,171.0548
259,58500,176.8815
261,58950,182.9452
263,59400,173.1179
265,59850,185.0483
267,60300,176.355
269,60750,175.0921
271,61200,175.1986
273,61650,181.0033
275,62100,176.8337
277,62550,178.513
279,63000,175.6826
281,63450,186.9309
283,63900,182.3519
285,64350,183.4821
287,64800,182.6392
289,65250,186.6087
291,65700,186.6794
293,66150,191.2382
295,66600,183.6433
297,67050,187.0404
299,67500,190.9282
301,67950,187.3391
303,68400,187.0146
305,68850,181.9263
307,69300,191.1193
309,69750,185.8801
311,70200,185.4436
313,70650,185.7063
315,71100,187.1527
317,71550,186.6258
319,72000,184.7386
321,72450,189.7181
323,72900,187.2113
325,73350,184.7237
327,73800,187.1182
329,74250,185.2121
331,74700,186.8951
333,75150,186.0134
335,75600,178.8775
337,76050,181.7553
339,76500,181.0871
341,76950,179.9983
343,77400,181.0087
345,77850,184.9956
347,78300,176.6798
349,78750,182.4166
351,79200,180.2864
353,79650,178.9558
355,80100,182.8549
357,80550,175.8232
359,81000,178.4995
361,81450,183.5812
363,81900,184.8507
365,82350,178.6288
367,82800,183.0755
369,83250,182.6039
371,83700,180.8916
373,84150,184.1687
375,84600,186.0784
377,85050,175.5328
379,85500,178.0937
381,85950,174.642
383,86400,181.215
385,86850,181.9109
387,87300,180.6812
389,87750,186.4865
391,88200,183.3526
393,88650,187.3979
395,89100,182.6995
397,89550,184.771
399,90000,187.6083
401,90450,184.7844
403,90900,186.8385
405,91350,188.6975
407,91800,187.5688
409,92250,185.0058
411,92700,190.2011
413,93150,186.0135
415,93600,186.5398
417,94050,185.6818
419,94500,186.166
421,94950,187.1936
423,95400,186.11
425,95850,184.5128
427,96300,184.9097
429,96750,187.2595
431,97200,190.6646
433,97650,186.2311
435,98100,187.5464
437,98550,187.3934
439,99000,187.7111
441,99450,187.0597
443,99900,185.8661
