episode,timestep,reward
1,450,-955.345
3,900,-956.5825
5,1350,-958.03
7,1800,-959.9525
9,2250,-956.555
11,2700,-956.415
13,3150,-956.52
15,3600,-959.995
17,4050,-956.8575
19,4500,-957.845
21,4950,-962.575
23,5400,-958.1625
25,5850,-956.915
27,6300,-961.2125
29,6750,-958.295
31,7200,-957.92
33,7650,-957.3175
35,8100,-959.3975
37,8550,-957.97
39,9000,-958.315
41,9450,-959.085
43,9900,-956.7175
45,10350,-958.63
47,10800,-958.2825
49,11250,-957.975
51,11700,-957.8825
53,12150,-957.975
55,12600,-956.98
57,13050,-958.6475
59,13500,-957.1425
61,13950,-957.6675
63,14400,-958.42
65,14850,-957.635
67,15300,-958.3275
69,15750,-958.285
71,16200,-957.125
73,16650,-961.3075
75,17100,-958.4
77,17550,-958.43
79,18000,-959.385
81,18450,-958.4075
83,18900,-959.5275
85,19350,-961.145
87,19800,-959.1225
89,20250,-963.885
91,20700,-959.7175
93,21150,-958.2025
95,21600,-959.3675
97,22050,-959.3
99,22500,-957.665
101,22950,-961.3
103,23400,-960.36
105,23850,-956.9125
107,24300,-958.6725
109,24750,-957.7425
111,25200,-958.2675
113,25650,-958.6475
115,26100,-957.755
117,26550,-959.28
119,27000,-957.805
121,27450,-957.61
123,27900,-957.9575
125,28350,-957.15
127,28800,-958.1775
129,29250,-958.315
131,29700,-957.2775
133,30150,-958.2925
135,30600,-957.67
137,31050,-957.1975
139,31500,-958.185
141,31950,-959.0975
143,32400,-959.1175
145,32850,-958.0625
147,33300,-959.0825
149,33750,-958.805
151,34200,-958.645
153,34650,-957.265
155,35100,-960.865
157,35550,-957.83
159,36000,-958.0275
161,36450,-958.9075
163,36900,-958.3875
165,37350,-957.485
167,37800,-959.1425
169,38250,-961.545
171,38700,-963.4075
173,39150,-958.0
175,39600,-957.4075
177,40050,-957.295
179,40500,-957.195
181,40950,-957.3075
183,41400,-958.62
185,41850,-960.4575
187,42300,-958.44
189,42750,-957.08
191,43200,-958.7325
193,43650,-960.3675
195,44100,-958.1625
197,44550,-958.3075
199,45000,-960.22
201,45450,-960.8875
203,45900,-956.6925
205,46350,-957.5575
207,46800,-961.4775
209,47250,-957.25
211,47700,-957.0575
213,48150,-960.4025
215,48600,-960.3775
217,49050,-958.5525
219,49500,-962.34
221,49950,-958.355
223,50400,-959.7525
225,50850,-958.615
227,51300,-957.1725
229,51750,-957.18
231,52200,-958.14
233,52650,-958.1175
235,53100,-957.8575
237,53550,-958.1225
239,54000,-958.96
241,54450,-958.2625
243,54900,-958.0725
245,55350,-957.2525
247,55800,-957.495
249,56250,-959.6225
251,56700,-960.7425
253,57150,-957.8
255,57600,-957.2225
257,58050,-957.575
259,58500,-958.9425
261,58950,-960.3025
263,59400,-959.6275
265,59850,-958.87
267,60300,-958.11
269,60750,-959.0425
271,61200,-959.9025
273,61650,-957.03
275,62100,-958.375
277,62550,-960.4375
279,63000,-957.245
281,63450,-957.68
283,63900,-960.46
285,64350,-958.055
287,64800,-957.0775
289,65250,-959.815
291,65700,-956.1475
293,66150,-957.26
295,66600,-958.565
297,67050,-957.78
299,67500,-958.39
301,67950,-960.715
303,68400,-959.14
305,68850,-961.715
307,69300,-956.8375
309,69750,-956.265
311,70200,-960.395
313,70650,-955.6475
315,71100,-958.3175
317,71550,-957.735
319,72000,-957.045
321,72450,-959.0025
323,72900,-959.3925
325,73350,-956.7725
327,73800,-958.065
329,74250,-960.1525
331,74700,-957.75
333,75150,-959.645
335,75600,-957.435
337,76050,-957.47
339,76500,-957.7025
341,76950,-958.675
343,77400,-959.7275
345,77850,-958.465
347,78300,-961.1125
349,78750,-957.385
351,79200,-959.3125
353,79650,-957.7025
355,80100,-957.685
357,80550,-956.645
359,81000,-957.74
361,81450,-957.35
363,81900,-957.195
365,82350,-956.5675
367,82800,-958.365
369,83250,-956.365
371,83700,-958.5525
373,84150,-957.48
375,84600,-957.58
377,85050,-957.0075
379,85500,-958.94
381,85950,-960.0
383,86400,-960.2325
385,86850,-957.49
387,87300,-958.0225
389,87750,-961.31
391,88200,-961.24
393,88650,-957.66
395,89100,-956.575
397,89550,-956.105
399,90000,-961.4925
401,90450,-958.595
403,90900,-956.44
405,91350,-955.9525
407,91800,-958.28
409,92250,-957.645
411,92700,-957.845
413,93150,-956.995
415,93600,-959.4225
417,94050,-957.3925
419,94500,-958.6025
421,94950,-956.42
423,95400,-956.6975
425,95850,-957.1575
427,96300,-958.5525
429,96750,-956.135
431,97200,-956.2325
433,97650,-958.1875
435,98100,-959.26
437,98550,-956.76
439,99000,-957.705
441,99450,-958.8325
443,99900,-956.7
