episode,timestep,reward
1,450,-2.6806
3,900,-2.7894
6,1800,-2.8609
8,2250,-2.7265
9,2700,-2.7104
11,3150,-3.0
13,3600,-2.6794
14,4050,-2.2742
16,4500,-2.7463
19,5400,-2.6845
21,5850,-2.9495
24,6750,-2.8419
26,7200,-2.9241
27,7650,-2.6676
29,8100,-2.7269
31,8550,-2.9143
32,9000,-2.9973
34,9450,-2.841
37,10350,-2.7546
39,10800,-2.9214
42,11700,-3.004
44,12150,-2.7551
45,12600,-3.0634
47,13050,-2.8674
49,13500,-2.7012
50,13950,-2.9182
52,14400,-2.7527
55,15300,-2.8784
57,15750,-2.724
60,16650,-2.7231
62,17100,-2.839
63,17550,-2.8225
65,18000,-2.7835
67,18450,-2.8423
68,18900,-2.9389
70,19350,-2.909
73,20250,-2.9275
75,20700,-2.8986
78,21600,-2.8123
80,22050,-2.8544
81,22500,-2.829
83,22950,-2.7576
85,23400,-2.6932
86,23850,-3.0596
88,24300,-2.6395
91,25200,-2.9596
93,25650,-2.9117
96,26550,-2.7186
98,27000,-2.6887
99,27450,-2.8503
101,27900,-2.8853
103,28350,-2.5447
104,28800,-2.7482
106,29250,-2.8351
109,30150,-2.7887
111,30600,-2.6908
114,31500,-2.7042
116,31950,-2.9188
117,32400,-3.0531
119,32850,-2.8704
121,33300,-3.0055
122,33750,-3.0374
124,34200,-2.7606
127,35100,-2.7497
129,35550,-3.0243
132,36450,-2.8982
134,36900,-2.8059
135,37350,-2.9583
137,37800,-2.9345
139,38250,-2.7793
140,38700,-2.8445
142,39150,-2.9222
145,40050,-2.743
147,40500,-2.7394
150,41400,-2.7697
152,41850,-2.8949
153,42300,-2.6815
155,42750,-2.8929
157,43200,-2.8694
158,43650,-2.9494
160,44100,-2.6807
163,45000,-2.7553
165,45450,-2.8696
168,46350,-2.6953
170,46800,-2.9014
171,47250,-2.8865
173,47700,-2.7016
175,48150,-2.6907
176,48600,-2.9809
178,49050,-2.7746
181,49950,-2.7286
183,50400,-2.9381
186,51300,-2.7692
188,51750,-2.938
189,52200,-2.5846
191,52650,-2.6724
193,53100,-2.7764
194,53550,-2.6282
196,54000,-2.8858
199,54900,-2.8003
201,55350,-2.866
204,56250,-2.9265
206,56700,-2.6068
207,57150,-3.1731
209,57600,-2.8764
211,58050,-2.8428
212,58500,-2.619
214,58950,-2.8453
217,59850,-2.8552
219,60300,-3.0094
222,61200,-2.9117
224,61650,-2.7227
225,62100,-2.9116
227,62550,-2.8538
229,63000,-2.533
230,63450,-2.7184
232,63900,-2.8968
235,64800,-2.6811
237,65250,-2.9871
240,66150,-2.6391
242,66600,-2.5477
243,67050,-2.7094
245,67500,-2.6632
247,67950,-3.0027
248,68400,-2.734
250,68850,-3.0203
253,69750,-2.7713
255,70200,-2.7427
258,71100,-2.882
260,71550,-2.928
261,72000,-2.9855
263,72450,-2.6911
265,72900,-2.7012
266,73350,-2.626
268,73800,-2.8131
271,74700,-2.6249
273,75150,-2.6665
276,76050,-2.8132
278,76500,-2.7423
279,76950,-2.9545
281,77400,-2.7339
283,77850,-2.7629
284,78300,-2.4527
286,78750,-2.6551
289,79650,-2.9009
291,80100,-2.7206
294,81000,-2.8609
296,81450,-2.7669
297,81900,-2.936
299,82350,-2.8535
301,82800,-2.7373
302,83250,-2.4002
304,83700,-2.4831
307,84600,-2.6797
309,85050,-2.792
312,85950,-2.9507
314,86400,-2.5802
315,86850,-2.7128
317,87300,-2.6119
319,87750,-2.7925
320,88200,-2.8641
322,88650,-2.9523
325,89550,-2.7815
327,90000,-2.6188
330,90900,-2.6069
332,91350,-2.8849
333,91800,-2.7152
335,92250,-2.7868
337,92700,-2.7238
338,93150,-2.689
340,93600,-2.7586
343,94500,-2.7745
345,94950,-3.0112
348,95850,-2.7157
350,96300,-2.7604
351,96750,-2.905
353,97200,-2.9199
355,97650,-2.8324
356,98100,-3.0138
358,98550,-2.8659
361,99450,-2.8588
363,99900,-2.7412
