episode,timestep,reward
1,450,0.9
3,900,0.9
5,1350,0.9
7,1800,0.9
9,2250,0.9
11,2700,0.9
13,3150,0.9
15,3600,0.9
17,4050,0.9
19,4500,0.9
21,4950,0.9
23,5400,0.9
25,5850,0.9
27,6300,0.9
29,6750,0.9
31,7200,0.9
33,7650,0.9
35,8100,0.9
37,8550,0.9
39,9000,0.9
41,9450,0.9
43,9900,0.9
45,10350,0.9
47,10800,0.9
49,11250,0.9
51,11700,0.9
53,12150,0.9
55,12600,0.9
57,13050,0.9
59,13500,0.9
61,13950,0.9
63,14400,0.9
65,14850,0.9
67,15300,0.9
69,15750,0.9
71,16200,0.9
73,16650,0.9
75,17100,0.9
77,17550,0.9
79,18000,0.9
81,18450,0.9
83,18900,0.9
85,19350,0.9
87,19800,0.9
89,20250,0.9
91,20700,0.9
93,21150,0.9
95,21600,0.9
97,22050,0.9
99,22500,0.9
101,22950,0.9
103,23400,0.9
105,23850,0.9
107,24300,0.9
109,24750,0.9
111,25200,0.9
113,25650,0.9
115,26100,0.9
117,26550,0.9
119,27000,0.9
121,27450,0.9
123,27900,0.9
125,28350,0.9
127,28800,0.9
129,29250,0.9
131,29700,0.9
133,30150,0.9
135,30600,0.9
137,31050,0.9
139,31500,0.9
141,31950,0.9
143,32400,0.9
145,32850,0.9
147,33300,0.9
149,33750,0.9
151,34200,0.9
153,34650,0.9
155,35100,0.9
157,35550,0.9
159,36000,0.9
161,36450,0.9
163,36900,0.9
165,37350,0.9
167,37800,0.9
169,38250,0.9
171,38700,0.9
173,39150,0.9
175,39600,0.9
177,40050,0.9
179,40500,0.9
181,40950,0.9
183,41400,0.9
185,41850,0.9
187,42300,0.9
189,42750,0.9
191,43200,0.9
193,43650,0.9
195,44100,0.9
197,44550,0.9
199,45000,0.9
201,45450,0.9
203,45900,0.9
205,46350,0.9
207,46800,0.9
209,47250,0.9
211,47700,0.9
213,48150,0.9
215,48600,0.9
217,49050,0.9
219,49500,0.9
221,49950,0.9
223,50400,0.9
225,50850,0.9
227,51300,0.9
229,51750,0.9
231,52200,0.9
233,52650,0.9
235,53100,0.9
237,53550,0.9
239,54000,0.9
241,54450,0.9
243,54900,0.9
245,55350,0.9
247,55800,0.9
249,56250,0.9
251,56700,0.9
253,57150,0.9
255,57600,0.9
257,58050,0.9
259,58500,0.9
261,58950,0.9
263,59400,0.9
265,59850,0.9
267,60300,0.9
269,60750,0.9
271,61200,0.9
273,61650,0.9
275,62100,0.9
277,62550,0.9
279,63000,0.9
281,63450,0.9
283,63900,0.9
285,64350,0.9
287,64800,0.9
289,65250,0.9
291,65700,0.9
293,66150,0.9
295,66600,0.9
297,67050,0.9
299,67500,0.9
301,67950,0.9
303,68400,0.9
305,68850,0.9
307,69300,0.9
309,69750,0.9
311,70200,0.9
313,70650,0.9
315,71100,0.9
317,71550,0.9
319,72000,0.9
321,72450,0.9
323,72900,0.9
325,73350,0.9
327,73800,0.9
329,74250,0.9
331,74700,0.9
333,75150,0.9
335,75600,0.9
337,76050,0.9
339,76500,0.9
341,76950,0.9
343,77400,0.9
345,77850,0.9
347,78300,0.9
349,78750,0.9
351,79200,0.9
353,79650,0.9
355,80100,0.9
357,80550,0.9
359,81000,0.9
361,81450,0.9
363,81900,0.9
365,82350,0.9
367,82800,0.9
369,83250,0.9
371,83700,0.9
373,84150,0.9
375,84600,0.9
377,85050,0.9
379,85500,0.9
381,85950,0.9
383,86400,0.9
385,86850,0.9
387,87300,0.9
389,87750,0.9
391,88200,0.9
393,88650,0.9
395,89100,0.9
397,89550,0.9
399,90000,0.9
401,90450,0.9
403,90900,0.9
405,91350,0.9
407,91800,0.9
409,92250,0.9
411,92700,0.9
413,93150,0.9
415,93600,0.9
417,94050,0.9
419,94500,0.9
421,94950,0.9
423,95400,0.9
425,95850,0.9
427,96300,0.9
429,96750,0.9
431,97200,0.9
433,97650,0.9
435,98100,0.9
437,98550,0.9
439,99000,0.9
441,99450,0.9
443,99900,0.9
