episode,timestep,reward
1,450,-2.6762
3,900,-2.7422
6,1800,-2.8844
8,2250,-2.7666
9,2700,-2.6494
11,3150,-2.979
13,3600,-2.667
14,4050,-2.2698
16,4500,-2.7759
19,5400,-2.676
21,5850,-2.9082
24,6750,-2.8042
26,7200,-2.9136
27,7650,-2.4096
29,8100,-2.7269
31,8550,-2.9024
32,9000,-2.9694
34,9450,-2.8302
37,10350,-2.6939
39,10800,-2.9705
42,11700,-3.0092
44,12150,-2.7475
45,12600,-3.0634
47,13050,-2.8474
49,13500,-2.5972
50,13950,-3.0221
52,14400,-2.6832
55,15300,-2.8663
57,15750,-2.7197
60,16650,-2.7081
62,17100,-2.7459
63,17550,-2.7592
65,18000,-2.7727
67,18450,-2.8691
68,18900,-2.9379
70,19350,-2.8934
73,20250,-2.8667
75,20700,-2.8869
78,21600,-2.7628
80,22050,-3.0182
81,22500,-2.7942
83,22950,-2.7326
85,23400,-2.6916
86,23850,-3.0068
88,24300,-2.5636
91,25200,-2.9523
93,25650,-2.9117
96,26550,-2.7231
98,27000,-2.6436
99,27450,-2.8445
101,27900,-2.8306
103,28350,-2.5633
104,28800,-2.7455
106,29250,-2.8351
109,30150,-2.6783
111,30600,-2.6953
114,31500,-2.6211
116,31950,-2.9152
117,32400,-3.0531
119,32850,-2.7434
121,33300,-2.859
122,33750,-3.0258
124,34200,-2.7588
127,35100,-2.7367
129,35550,-3.0011
132,36450,-2.7387
134,36900,-2.7888
135,37350,-2.9583
137,37800,-2.924
139,38250,-2.8044
140,38700,-2.5366
142,39150,-2.8164
145,40050,-2.7235
147,40500,-2.7394
150,41400,-2.6594
152,41850,-2.8949
153,42300,-2.6811
155,42750,-2.8834
157,43200,-2.7572
158,43650,-2.9494
160,44100,-2.7487
163,45000,-2.7385
165,45450,-2.866
168,46350,-2.7133
170,46800,-2.8753
171,47250,-2.8997
173,47700,-2.675
175,48150,-2.5283
176,48600,-3.0853
178,49050,-2.7659
181,49950,-2.6896
183,50400,-2.9027
186,51300,-2.7084
188,51750,-2.9369
189,52200,-2.5625
191,52650,-2.6834
193,53100,-2.7532
194,53550,-2.6062
196,54000,-2.8842
199,54900,-2.8389
201,55350,-2.8264
204,56250,-2.9095
206,56700,-2.605
207,57150,-3.1497
209,57600,-2.8278
211,58050,-2.8346
212,58500,-2.5526
214,58950,-2.8395
217,59850,-2.8145
219,60300,-3.0054
222,61200,-2.9117
224,61650,-2.7243
225,62100,-2.9094
227,62550,-2.8451
229,63000,-2.5281
230,63450,-2.7032
232,63900,-2.7509
235,64800,-2.606
237,65250,-2.9239
240,66150,-2.6396
242,66600,-2.5513
243,67050,-2.7006
245,67500,-2.622
247,67950,-2.8842
248,68400,-2.7411
250,68850,-2.9898
253,69750,-2.7541
255,70200,-2.7427
258,71100,-2.8078
260,71550,-2.8859
261,72000,-2.9159
263,72450,-2.8333
265,72900,-2.667
266,73350,-2.563
268,73800,-2.7892
271,74700,-2.5987
273,75150,-2.6638
276,76050,-2.823
278,76500,-2.6843
279,76950,-2.9523
281,77400,-2.7288
283,77850,-2.9362
284,78300,-2.5126
286,78750,-2.7452
289,79650,-2.8675
291,80100,-2.7118
294,81000,-2.8592
296,81450,-2.7848
297,81900,-2.936
299,82350,-2.7822
301,82800,-2.717
302,83250,-2.3836
304,83700,-2.4741
307,84600,-2.6424
309,85050,-2.8011
312,85950,-2.9176
314,86400,-2.5725
315,86850,-2.7164
317,87300,-2.5473
319,87750,-2.768
320,88200,-2.8417
322,88650,-2.8713
325,89550,-2.6934
327,90000,-2.613
330,90900,-2.5675
332,91350,-2.762
333,91800,-2.7204
335,92250,-2.7725
337,92700,-2.648
338,93150,-2.679
340,93600,-2.8571
343,94500,-2.8505
345,94950,-2.9131
348,95850,-2.5982
350,96300,-2.6805
351,96750,-2.905
353,97200,-2.9471
355,97650,-2.8244
356,98100,-2.8673
358,98550,-2.855
361,99450,-2.8219
363,99900,-2.7404
