episode,timestep,reward
1,450,-2.6762
3,900,-2.4699
6,1800,-2.8096
8,2250,-2.6886
9,2700,-2.6494
11,3150,-2.9739
13,3600,-2.5954
14,4050,-2.2685
16,4500,-2.7314
19,5400,-2.6205
21,5850,-2.7676
24,6750,-2.7892
26,7200,-2.7046
27,7650,-2.3966
29,8100,-2.6562
31,8550,-2.8907
32,9000,-2.9443
34,9450,-2.8663
37,10350,-2.6958
39,10800,-2.9137
42,11700,-2.9017
44,12150,-2.6251
45,12600,-3.0518
47,13050,-2.6666
49,13500,-2.5711
50,13950,-3.0221
52,14400,-2.6601
55,15300,-2.8043
57,15750,-2.628
60,16650,-2.6758
62,17100,-2.732
63,17550,-2.6192
65,18000,-2.7982
67,18450,-2.7225
68,18900,-2.8698
70,19350,-2.8323
73,20250,-2.8547
75,20700,-2.8056
78,21600,-2.7598
80,22050,-2.9644
81,22500,-2.5726
83,22950,-2.6493
85,23400,-2.684
86,23850,-3.0232
88,24300,-2.5196
91,25200,-2.8922
93,25650,-2.8862
96,26550,-2.6523
98,27000,-2.6271
99,27450,-2.804
101,27900,-2.7944
103,28350,-2.5447
104,28800,-2.7427
106,29250,-2.6922
109,30150,-2.7649
111,30600,-2.6553
114,31500,-2.5611
116,31950,-2.8079
117,32400,-2.8773
119,32850,-2.8059
121,33300,-2.8669
122,33750,-3.0126
124,34200,-2.6914
127,35100,-2.7317
129,35550,-2.9939
132,36450,-2.8624
134,36900,-2.775
135,37350,-2.8771
137,37800,-2.9086
139,38250,-2.7681
140,38700,-2.8164
142,39150,-2.6512
145,40050,-2.6815
147,40500,-2.5651
150,41400,-2.6039
152,41850,-2.8516
153,42300,-2.6732
155,42750,-2.8239
157,43200,-2.7341
158,43650,-2.9494
160,44100,-2.6952
163,45000,-2.7063
165,45450,-2.7301
168,46350,-2.6851
170,46800,-2.7929
171,47250,-2.8865
173,47700,-2.7155
175,48150,-2.4162
176,48600,-2.9809
178,49050,-2.5321
181,49950,-2.6395
183,50400,-2.8392
186,51300,-2.6494
188,51750,-2.8821
189,52200,-2.5798
191,52650,-2.5748
193,53100,-2.7047
194,53550,-2.5464
196,54000,-2.9026
199,54900,-2.8181
201,55350,-2.8008
204,56250,-2.8035
206,56700,-2.626
207,57150,-3.1535
209,57600,-2.7974
211,58050,-2.806
212,58500,-2.5174
214,58950,-2.8297
217,59850,-2.7583
219,60300,-2.7705
222,61200,-2.8298
224,61650,-2.5809
225,62100,-2.8558
227,62550,-2.7798
229,63000,-2.5801
230,63450,-2.5024
232,63900,-2.5304
235,64800,-2.6353
237,65250,-2.8104
240,66150,-2.6084
242,66600,-2.5317
243,67050,-2.6473
245,67500,-2.6046
247,67950,-2.8233
248,68400,-2.554
250,68850,-2.971
253,69750,-2.6675
255,70200,-2.7332
258,71100,-2.7736
260,71550,-2.8514
261,72000,-2.9159
263,72450,-2.7297
265,72900,-2.6121
266,73350,-2.4378
268,73800,-2.7666
271,74700,-2.5326
273,75150,-2.6186
276,76050,-2.7228
278,76500,-2.693
279,76950,-2.7399
281,77400,-2.7215
283,77850,-2.9076
284,78300,-2.5174
286,78750,-2.6079
289,79650,-2.7927
291,80100,-2.6661
294,81000,-2.7297
296,81450,-2.6456
297,81900,-2.936
299,82350,-2.7796
301,82800,-2.6446
302,83250,-2.3836
304,83700,-2.4557
307,84600,-2.5709
309,85050,-2.6138
312,85950,-2.907
314,86400,-2.576
315,86850,-2.6498
317,87300,-2.4918
319,87750,-2.746
320,88200,-2.8417
322,88650,-2.7795
325,89550,-2.642
327,90000,-2.4983
330,90900,-2.6338
332,91350,-2.7569
333,91800,-2.992
335,92250,-2.6808
337,92700,-2.6408
338,93150,-2.6564
340,93600,-2.7535
343,94500,-2.7176
345,94950,-2.8754
348,95850,-2.5451
350,96300,-2.6484
351,96750,-2.9009
353,97200,-2.7755
355,97650,-2.7653
356,98100,-2.728
358,98550,-2.7731
361,99450,-2.8292
363,99900,-2.7404
