episode,timestep,reward
1,450,-956.695
3,900,-956.975
5,1350,-958.415
7,1800,-957.7425
9,2250,-958.425
11,2700,-956.955
13,3150,-957.8725
15,3600,-958.0325
17,4050,-958.1775
19,4500,-958.1575
21,4950,-957.32
23,5400,-959.0775
25,5850,-958.91
27,6300,-959.8675
29,6750,-957.7975
31,7200,-957.5275
33,7650,-956.37
35,8100,-957.22
37,8550,-957.09
39,9000,-957.74
41,9450,-958.3
43,9900,-958.865
45,10350,-959.845
47,10800,-958.545
49,11250,-958.645
51,11700,-959.07
53,12150,-960.715
55,12600,-958.3625
57,13050,-958.22
59,13500,-959.2575
61,13950,-957.82
63,14400,-957.23
65,14850,-959.0425
67,15300,-959.62
69,15750,-959.97
71,16200,-959.12
73,16650,-962.3325
75,17100,-959.0075
77,17550,-960.745
79,18000,-958.24
81,18450,-960.695
83,18900,-956.7
85,19350,-956.9925
87,19800,-956.68
89,20250,-958.285
91,20700,-958.92
93,21150,-958.475
95,21600,-961.725
97,22050,-957.9675
99,22500,-963.34
101,22950,-957.075
103,23400,-958.3575
105,23850,-957.8075
107,24300,-962.13
109,24750,-957.72
111,25200,-959.57
113,25650,-961.62
115,26100,-957.295
117,26550,-958.43
119,27000,-959.205
121,27450,-958.3875
123,27900,-958.285
125,28350,-960.0575
127,28800,-958.9375
129,29250,-958.875
131,29700,-958.4475
133,30150,-957.5575
135,30600,-958.4925
137,31050,-958.18
139,31500,-959.3625
141,31950,-957.975
143,32400,-960.875
145,32850,-957.58
147,33300,-957.9025
149,33750,-958.97
151,34200,-960.1175
153,34650,-958.715
155,35100,-960.7925
157,35550,-960.2475
159,36000,-960.365
161,36450,-957.5375
163,36900,-957.21
165,37350,-959.1425
167,37800,-957.435
169,38250,-957.7875
171,38700,-959.1625
173,39150,-957.505
175,39600,-957.2325
177,40050,-959.6075
179,40500,-956.865
181,40950,-957.3
183,41400,-962.225
185,41850,-957.945
187,42300,-957.5825
189,42750,-961.42
191,43200,-960.445
193,43650,-959.35
195,44100,-958.3875
197,44550,-958.635
199,45000,-961.695
201,45450,-958.29
203,45900,-962.7025
205,46350,-959.0425
207,46800,-959.845
209,47250,-960.1275
211,47700,-964.05
213,48150,-960.105
215,48600,-963.98
217,49050,-960.9575
219,49500,-957.2325
221,49950,-960.73
223,50400,-961.27
225,50850,-963.18
227,51300,-957.495
229,51750,-959.8725
231,52200,-958.6325
233,52650,-957.695
235,53100,-959.465
237,53550,-957.9675
239,54000,-959.045
241,54450,-957.44
243,54900,-958.76
245,55350,-960.8375
247,55800,-958.095
249,56250,-960.735
251,56700,-959.55
253,57150,-957.925
255,57600,-958.925
257,58050,-958.18
259,58500,-957.27
261,58950,-958.09
263,59400,-960.4975
265,59850,-960.31
267,60300,-961.6725
269,60750,-958.1875
271,61200,-960.9125
273,61650,-962.8375
275,62100,-957.525
277,62550,-959.6
279,63000,-957.995
281,63450,-959.435
283,63900,-960.83
285,64350,-962.425
287,64800,-958.765
289,65250,-957.9425
291,65700,-960.02
293,66150,-958.46
295,66600,-959.86
297,67050,-959.865
299,67500,-959.145
301,67950,-962.4625
303,68400,-957.99
305,68850,-961.43
307,69300,-959.07
309,69750,-962.165
311,70200,-962.53
313,70650,-958.6775
315,71100,-961.5875
317,71550,-959.54
319,72000,-958.385
321,72450,-959.875
323,72900,-960.45
325,73350,-958.56
327,73800,-958.11
329,74250,-957.655
331,74700,-958.355
333,75150,-957.85
335,75600,-961.48
337,76050,-958.03
339,76500,-960.545
341,76950,-959.6225
343,77400,-958.4075
345,77850,-960.8725
347,78300,-960.47
349,78750,-957.6675
351,79200,-957.6625
353,79650,-961.52
355,80100,-957.6725
357,80550,-959.4925
359,81000,-957.7475
361,81450,-958.5525
363,81900,-957.5125
365,82350,-958.6225
367,82800,-958.7125
369,83250,-957.6075
371,83700,-957.7425
373,84150,-959.3775
375,84600,-962.2
377,85050,-958.3625
379,85500,-958.805
381,85950,-958.665
383,86400,-958.205
385,86850,-956.895
387,87300,-961.895
389,87750,-960.625
391,88200,-959.3125
393,88650,-960.45
395,89100,-961.055
397,89550,-959.295
399,90000,-961.34
401,90450,-960.29
403,90900,-960.085
405,91350,-960.525
407,91800,-958.825
409,92250,-962.655
411,92700,-960.615
413,93150,-959.0075
415,93600,-959.6525
417,94050,-959.815
419,94500,-958.06
421,94950,-960.7
423,95400,-957.925
425,95850,-957.265
427,96300,-957.0925
429,96750,-957.48
431,97200,-957.465
433,97650,-957.375
435,98100,-958.13
437,98550,-959.7
439,99000,-956.9025
441,99450,-956.925
443,99900,-961.0875
