episode,timestep,reward
1,450,-2.6762
3,900,-2.743
6,1800,-2.8589
8,2250,-2.6755
9,2700,-2.7016
11,3150,-2.9844
13,3600,-2.6095
14,4050,-2.2662
16,4500,-2.7314
19,5400,-2.6472
21,5850,-2.7668
24,6750,-2.803
26,7200,-2.9194
27,7650,-2.4742
29,8100,-2.7269
31,8550,-2.8896
32,9000,-2.939
34,9450,-2.841
37,10350,-2.6985
39,10800,-2.8494
42,11700,-2.9786
44,12150,-2.6406
45,12600,-3.0634
47,13050,-2.786
49,13500,-2.6517
50,13950,-3.0001
52,14400,-2.6832
55,15300,-2.8557
57,15750,-2.6941
60,16650,-2.6792
62,17100,-2.7467
63,17550,-2.6197
65,18000,-2.7691
67,18450,-2.8077
68,18900,-2.9269
70,19350,-2.9046
73,20250,-2.9246
75,20700,-2.8929
78,21600,-2.8104
80,22050,-2.802
81,22500,-2.8412
83,22950,-2.6862
85,23400,-2.688
86,23850,-3.0596
88,24300,-2.632
91,25200,-2.9935
93,25650,-2.9007
96,26550,-2.7383
98,27000,-2.6653
99,27450,-2.8481
101,27900,-2.8451
103,28350,-2.5601
104,28800,-2.7482
106,29250,-2.7991
109,30150,-2.6606
111,30600,-2.6586
114,31500,-2.6135
116,31950,-2.9104
117,32400,-3.0531
119,32850,-2.8704
121,33300,-2.868
122,33750,-3.0374
124,34200,-2.7233
127,35100,-2.7406
129,35550,-2.9989
132,36450,-2.8858
134,36900,-2.7943
135,37350,-2.9583
137,37800,-2.9258
139,38250,-2.7807
140,38700,-2.8445
142,39150,-2.7328
145,40050,-2.6985
147,40500,-2.7372
150,41400,-2.59
152,41850,-2.8273
153,42300,-2.6815
155,42750,-2.8735
157,43200,-2.7514
158,43650,-2.9494
160,44100,-2.8239
163,45000,-2.7133
165,45450,-2.7432
168,46350,-2.6947
170,46800,-2.8753
171,47250,-2.8892
173,47700,-2.7196
175,48150,-2.6732
176,48600,-2.9809
178,49050,-2.7541
181,49950,-2.6505
183,50400,-2.8877
186,51300,-2.6827
188,51750,-2.9224
189,52200,-2.5846
191,52650,-2.6124
193,53100,-2.712
194,53550,-2.6062
196,54000,-2.8842
199,54900,-2.8348
201,55350,-2.8144
204,56250,-2.8892
206,56700,-2.632
207,57150,-3.1497
209,57600,-2.8133
211,58050,-2.8025
212,58500,-2.6168
214,58950,-2.7889
217,59850,-2.85
219,60300,-3.0032
222,61200,-2.7891
224,61650,-2.7156
225,62100,-2.8558
227,62550,-2.8509
229,63000,-2.5348
230,63450,-2.6614
232,63900,-2.772
235,64800,-2.692
237,65250,-2.8252
240,66150,-2.6188
242,66600,-2.5433
243,67050,-2.6371
245,67500,-2.6187
247,67950,-2.8178
248,68400,-2.734
250,68850,-2.9942
253,69750,-2.699
255,70200,-2.6578
258,71100,-2.7974
260,71550,-2.887
261,72000,-2.9855
263,72450,-2.6911
265,72900,-2.6706
266,73350,-2.5978
268,73800,-2.6545
271,74700,-2.5893
273,75150,-2.6647
276,76050,-2.7507
278,76500,-2.693
279,76950,-2.9523
281,77400,-2.7288
283,77850,-2.9398
284,78300,-2.5174
286,78750,-2.6493
289,79650,-2.8545
291,80100,-2.7147
294,81000,-2.7862
296,81450,-2.7433
297,81900,-2.9382
299,82350,-2.7891
301,82800,-2.6677
302,83250,-2.3836
304,83700,-2.4744
307,84600,-2.6482
309,85050,-2.7862
312,85950,-2.9446
314,86400,-2.5735
315,86850,-2.7164
317,87300,-2.5237
319,87750,-2.7535
320,88200,-2.8417
322,88650,-2.8713
325,89550,-2.7392
327,90000,-2.6379
330,90900,-2.5787
332,91350,-2.8414
333,91800,-2.992
335,92250,-2.8168
337,92700,-2.6415
338,93150,-2.689
340,93600,-2.7586
343,94500,-2.7862
345,94950,-3.0023
348,95850,-2.6545
350,96300,-2.7506
351,96750,-2.7244
353,97200,-2.9446
355,97650,-2.8286
356,98100,-2.8712
358,98550,-2.8477
361,99450,-2.838
363,99900,-2.6895
