episode,timestep,reward
1,450,-2.6806
3,900,-2.6929
6,1800,-2.8666
8,2250,-2.7787
9,2700,-2.7104
11,3150,-3.0029
13,3600,-2.4671
14,4050,-2.2756
16,4500,-2.7383
19,5400,-2.6972
21,5850,-2.9651
24,6750,-2.7926
26,7200,-2.9241
27,7650,-2.6186
29,8100,-2.7211
31,8550,-2.9143
32,9000,-2.9973
34,9450,-2.8493
37,10350,-2.7024
39,10800,-2.9245
42,11700,-3.0199
44,12150,-2.779
45,12600,-3.0634
47,13050,-2.8674
49,13500,-2.6251
50,13950,-3.0726
52,14400,-2.6813
55,15300,-2.8328
57,15750,-2.6455
60,16650,-2.7193
62,17100,-2.7645
63,17550,-2.8414
65,18000,-2.7799
67,18450,-2.8012
68,18900,-2.9533
70,19350,-2.8824
73,20250,-2.8679
75,20700,-2.8977
78,21600,-2.8147
80,22050,-2.9985
81,22500,-2.9402
83,22950,-2.7452
85,23400,-2.69
86,23850,-3.0024
88,24300,-2.5983
91,25200,-2.9403
93,25650,-2.9117
96,26550,-2.7293
98,27000,-2.6497
99,27450,-2.8445
101,27900,-2.8451
103,28350,-2.565
104,28800,-2.7482
106,29250,-2.8293
109,30150,-2.7812
111,30600,-2.6734
114,31500,-2.6168
116,31950,-2.917
117,32400,-3.0531
119,32850,-2.742
121,33300,-2.8943
122,33750,-3.0258
124,34200,-2.7251
127,35100,-2.7531
129,35550,-3.0114
132,36450,-2.8898
134,36900,-2.84
135,37350,-2.9583
137,37800,-2.9345
139,38250,-2.7793
140,38700,-2.8445
142,39150,-2.7322
145,40050,-2.7385
147,40500,-2.7394
150,41400,-2.6749
152,41850,-2.8455
153,42300,-2.6837
155,42750,-2.8628
157,43200,-2.8271
158,43650,-2.9494
160,44100,-2.7265
163,45000,-2.7302
165,45450,-2.8696
168,46350,-2.7071
170,46800,-2.8978
171,47250,-2.8997
173,47700,-2.7228
175,48150,-2.5648
176,48600,-2.9809
178,49050,-2.7659
181,49950,-2.7085
183,50400,-2.8147
186,51300,-2.7471
188,51750,-2.938
189,52200,-2.5808
191,52650,-2.6562
193,53100,-2.7916
194,53550,-2.6062
196,54000,-2.8812
199,54900,-2.8341
201,55350,-2.8107
204,56250,-2.9074
206,56700,-2.6183
207,57150,-3.051
209,57600,-2.8452
211,58050,-2.8399
212,58500,-2.6344
214,58950,-2.8395
217,59850,-2.8672
219,60300,-2.9624
222,61200,-2.9131
224,61650,-2.7263
225,62100,-2.9511
227,62550,-2.8487
229,63000,-2.596
230,63450,-2.688
232,63900,-2.8194
235,64800,-2.6862
237,65250,-2.8523
240,66150,-2.5847
242,66600,-2.5513
243,67050,-2.779
245,67500,-2.6561
247,67950,-2.8853
248,68400,-2.7585
250,68850,-3.0189
253,69750,-2.8304
255,70200,-2.746
258,71100,-2.8265
260,71550,-2.9269
261,72000,-2.9877
263,72450,-2.6834
265,72900,-2.6889
266,73350,-2.6394
268,73800,-2.6867
271,74700,-2.596
273,75150,-2.6916
276,76050,-2.8234
278,76500,-2.7423
279,76950,-2.9545
281,77400,-2.7317
283,77850,-2.9431
284,78300,-2.4527
286,78750,-2.7269
289,79650,-2.9009
291,80100,-2.7129
294,81000,-2.8292
296,81450,-2.7902
297,81900,-2.944
299,82350,-2.8618
301,82800,-2.7261
302,83250,-2.4118
304,83700,-2.4831
307,84600,-2.6762
309,85050,-2.7928
312,85950,-2.9456
314,86400,-2.5743
315,86850,-2.7164
317,87300,-2.6002
319,87750,-2.8073
320,88200,-2.8461
322,88650,-2.8992
325,89550,-2.7541
327,90000,-2.6362
330,90900,-2.5831
332,91350,-2.7839
333,91800,-2.992
335,92250,-2.7799
337,92700,-2.7449
338,93150,-2.7116
340,93600,-2.7992
343,94500,-2.8645
345,94950,-3.0178
348,95850,-2.698
350,96300,-2.7604
351,96750,-2.9016
353,97200,-2.9407
355,97650,-2.7794
356,98100,-2.8978
358,98550,-2.8559
361,99450,-2.8598
363,99900,-2.6096
