episode,timestep,reward
1,450,-2.6762
3,900,-2.8127
6,1800,-2.8836
8,2250,-2.7331
9,2700,-2.7016
11,3150,-2.979
13,3600,-2.6782
14,4050,-2.291
16,4500,-2.777
19,5400,-2.7403
21,5850,-2.9282
24,6750,-2.8477
26,7200,-2.9861
27,7650,-2.6604
29,8100,-2.7269
31,8550,-2.9053
32,9000,-2.9741
34,9450,-2.8302
37,10350,-2.7094
39,10800,-2.8025
42,11700,-3.0359
44,12150,-2.6843
45,12600,-3.0656
47,13050,-2.7762
49,13500,-2.5918
50,13950,-3.0594
52,14400,-2.7416
55,15300,-2.8801
57,15750,-2.667
60,16650,-2.7128
62,17100,-2.7393
63,17550,-2.8471
65,18000,-2.9003
67,18450,-2.8751
68,18900,-2.9389
70,19350,-2.95
73,20250,-2.9275
75,20700,-2.9225
78,21600,-2.8135
80,22050,-3.02
81,22500,-2.8586
83,22950,-2.7007
85,23400,-2.6938
86,23850,-3.0596
88,24300,-2.5533
91,25200,-2.942
93,25650,-2.9117
96,26550,-2.7871
98,27000,-2.6693
99,27450,-2.8481
101,27900,-2.9064
103,28350,-2.5614
104,28800,-2.77
106,29250,-2.8403
109,30150,-2.661
111,30600,-2.6716
114,31500,-2.6947
116,31950,-2.9152
117,32400,-3.0531
119,32850,-2.7566
121,33300,-3.0484
122,33750,-3.0374
124,34200,-2.7588
127,35100,-2.736
129,35550,-3.0007
132,36450,-2.7471
134,36900,-2.8436
135,37350,-2.8887
137,37800,-2.9345
139,38250,-2.7681
140,38700,-2.8445
142,39150,-2.8941
145,40050,-2.7367
147,40500,-2.7372
150,41400,-2.6963
152,41850,-2.8949
153,42300,-2.6811
155,42750,-2.9575
157,43200,-2.794
158,43650,-2.9494
160,44100,-2.7104
163,45000,-2.763
165,45450,-2.9129
168,46350,-2.7148
170,46800,-2.879
171,47250,-2.8997
173,47700,-2.6908
175,48150,-2.6077
176,48600,-3.0853
178,49050,-2.7659
181,49950,-2.7215
183,50400,-2.9107
186,51300,-2.751
188,51750,-2.9347
189,52200,-2.5846
191,52650,-2.7182
193,53100,-2.7379
194,53550,-2.6004
196,54000,-2.8908
199,54900,-2.8041
201,55350,-2.8144
204,56250,-2.916
206,56700,-2.6177
207,57150,-3.1519
209,57600,-2.8741
211,58050,-2.8225
212,58500,-2.6078
214,58950,-2.8395
217,59850,-2.9142
219,60300,-3.0068
222,61200,-2.9212
224,61650,-2.7232
225,62100,-2.9094
227,62550,-2.865
229,63000,-2.6012
230,63450,-2.7184
232,63900,-2.862
235,64800,-2.6784
237,65250,-2.8455
240,66150,-2.6653
242,66600,-2.559
243,67050,-2.7006
245,67500,-2.6646
247,67950,-2.8946
248,68400,-2.7762
250,68850,-2.9939
253,69750,-2.7714
255,70200,-2.7438
258,71100,-2.8938
260,71550,-2.887
261,72000,-2.9855
263,72450,-2.8315
265,72900,-2.698
266,73350,-2.5978
268,73800,-2.6721
271,74700,-2.6404
273,75150,-2.662
276,76050,-2.854
278,76500,-2.7133
279,76950,-2.9545
281,77400,-2.7346
283,77850,-2.7746
284,78300,-2.5126
286,78750,-2.6673
289,79650,-2.8818
291,80100,-2.7205
294,81000,-2.8739
296,81450,-2.8013
297,81900,-2.936
299,82350,-2.7804
301,82800,-2.7408
302,83250,-2.4002
304,83700,-2.4831
307,84600,-2.6297
309,85050,-2.8011
312,85950,-3.0024
314,86400,-2.5802
315,86850,-2.7164
317,87300,-2.5814
319,87750,-2.7937
320,88200,-2.8461
322,88650,-2.8912
325,89550,-2.6978
327,90000,-2.6333
330,90900,-2.5675
332,91350,-2.7674
333,91800,-2.7152
335,92250,-2.7725
337,92700,-2.6948
338,93150,-2.7116
340,93600,-2.86
343,94500,-2.8702
345,94950,-2.9646
348,95850,-2.7109
350,96300,-2.7604
351,96750,-2.905
353,97200,-3.0454
355,97650,-2.7736
356,98100,-2.9005
358,98550,-2.8699
361,99450,-2.8598
363,99900,-2.7992
