episode,timestep,reward
1,450,-2.6762
3,900,-2.5985
6,1800,-2.8683
8,2250,-2.7486
9,2700,-2.7016
11,3150,-2.9844
13,3600,-2.4605
14,4050,-2.2756
16,4500,-2.783
19,5400,-2.6756
21,5850,-2.9096
24,6750,-2.7926
26,7200,-2.9256
27,7650,-2.485
29,8100,-2.7264
31,8550,-2.9053
32,9000,-2.9675
34,9450,-2.8381
37,10350,-2.7014
39,10800,-2.9225
42,11700,-3.0057
44,12150,-2.675
45,12600,-3.0634
47,13050,-2.8824
49,13500,-2.6625
50,13950,-3.0221
52,14400,-2.6608
55,15300,-2.8271
57,15750,-2.6197
60,16650,-2.699
62,17100,-2.7598
63,17550,-2.7821
65,18000,-2.7803
67,18450,-2.8012
68,18900,-2.923
70,19350,-2.8817
73,20250,-2.8698
75,20700,-2.8977
78,21600,-2.8153
80,22050,-2.9462
81,22500,-2.9454
83,22950,-2.742
85,23400,-2.6885
86,23850,-3.0024
88,24300,-2.549
91,25200,-2.9075
93,25650,-2.9007
96,26550,-2.689
98,27000,-2.6345
99,27450,-2.8445
101,27900,-2.8734
103,28350,-2.5482
104,28800,-2.7482
106,29250,-2.8351
109,30150,-2.7805
111,30600,-2.6716
114,31500,-2.6111
116,31950,-2.944
117,32400,-3.0531
119,32850,-2.7627
121,33300,-2.9132
122,33750,-3.0258
124,34200,-2.7943
127,35100,-2.7546
129,35550,-3.0078
132,36450,-2.8898
134,36900,-2.8149
135,37350,-2.9583
137,37800,-2.9345
139,38250,-2.7815
140,38700,-2.8428
142,39150,-2.7292
145,40050,-2.696
147,40500,-2.7394
150,41400,-2.7094
152,41850,-2.8455
153,42300,-2.6815
155,42750,-2.8294
157,43200,-2.7601
158,43650,-2.9494
160,44100,-2.7253
163,45000,-2.7302
165,45450,-2.8678
168,46350,-2.7091
170,46800,-2.8996
171,47250,-2.9023
173,47700,-2.7249
175,48150,-2.687
176,48600,-2.9809
178,49050,-2.7807
181,49950,-2.7098
183,50400,-2.8875
186,51300,-2.7191
188,51750,-2.9333
189,52200,-2.5798
191,52650,-2.645
193,53100,-2.7925
194,53550,-2.6062
196,54000,-2.9283
199,54900,-2.8502
201,55350,-2.8144
204,56250,-2.9003
206,56700,-2.5859
207,57150,-3.1519
209,57600,-2.8332
211,58050,-2.8399
212,58500,-2.557
214,58950,-2.8395
217,59850,-2.8503
219,60300,-2.9624
222,61200,-2.9117
224,61650,-2.7256
225,62100,-2.9094
227,62550,-2.8451
229,63000,-2.5932
230,63450,-2.7054
232,63900,-2.7665
235,64800,-2.6808
237,65250,-2.8666
240,66150,-2.6667
242,66600,-2.5513
243,67050,-2.7006
245,67500,-2.6238
247,67950,-2.8286
248,68400,-2.7267
250,68850,-2.9909
253,69750,-2.755
255,70200,-2.7431
258,71100,-2.8008
260,71550,-2.8859
261,72000,-2.9333
263,72450,-2.8293
265,72900,-2.6793
266,73350,-2.5212
268,73800,-2.7892
271,74700,-2.5823
273,75150,-2.6825
276,76050,-2.8226
278,76500,-2.7452
279,76950,-2.9545
281,77400,-2.7288
283,77850,-2.9365
284,78300,-2.5126
286,78750,-2.6464
289,79650,-2.87
291,80100,-2.7205
294,81000,-2.8796
296,81450,-2.7487
297,81900,-2.936
299,82350,-2.7928
301,82800,-2.717
302,83250,-2.3836
304,83700,-2.4741
307,84600,-2.6604
309,85050,-2.8011
312,85950,-2.9456
314,86400,-2.5717
315,86850,-2.7164
317,87300,-2.5471
319,87750,-2.7692
320,88200,-2.8571
322,88650,-2.8746
325,89550,-2.7501
327,90000,-2.4639
330,90900,-2.5658
332,91350,-2.7697
333,91800,-2.992
335,92250,-2.73
337,92700,-2.7075
338,93150,-2.679
340,93600,-2.772
343,94500,-2.77
345,94950,-2.9332
348,95850,-2.6403
350,96300,-2.7604
351,96750,-2.905
353,97200,-2.9067
355,97650,-2.7794
356,98100,-2.9005
358,98550,-2.855
361,99450,-2.842
363,99900,-2.6096
