episode,timestep,reward
1,450,90.157
3,900,85.4309
5,1350,83.3146
7,1800,90.2762
9,2250,85.9142
11,2700,87.614
13,3150,89.9812
15,3600,87.5878
17,4050,89.1231
19,4500,83.6426
21,4950,88.5515
23,5400,93.4895
25,5850,87.5233
27,6300,89.4478
29,6750,88.1236
31,7200,97.1083
33,7650,95.2041
35,8100,89.4577
37,8550,95.7396
39,9000,96.4036
41,9450,95.2055
43,9900,98.5536
45,10350,105.2051
47,10800,106.2887
49,11250,104.0747
51,11700,98.3475
53,12150,94.5103
55,12600,97.2194
57,13050,101.1474
59,13500,107.9599
61,13950,100.4685
63,14400,86.4667
65,14850,117.5518
67,15300,106.4542
69,15750,102.3547
71,16200,113.1757
73,16650,110.7564
75,17100,106.403
77,17550,98.3306
79,18000,106.4834
81,18450,104.7486
83,18900,105.697
85,19350,105.2636
87,19800,113.8597
89,20250,107.6647
91,20700,108.2894
93,21150,101.3625
95,21600,123.9878
97,22050,125.5397
99,22500,106.4498
101,22950,113.3012
103,23400,128.1582
105,23850,111.5337
107,24300,119.1811
109,24750,115.1777
111,25200,93.9339
113,25650,125.7588
115,26100,119.6863
117,26550,108.2694
119,27000,122.3572
121,27450,112.551
123,27900,117.3688
125,28350,115.6357
127,28800,112.284
129,29250,125.166
131,29700,124.7564
133,30150,115.0691
135,30600,121.9023
137,31050,109.9229
139,31500,125.6736
141,31950,118.9944
143,32400,116.7903
145,32850,121.4815
147,33300,122.8836
149,33750,122.4152
151,34200,119.151
153,34650,128.9884
155,35100,140.6455
157,35550,126.5738
159,36000,133.2552
161,36450,138.2763
163,36900,138.0015
165,37350,142.6156
167,37800,133.3042
169,38250,119.5916
171,38700,132.8662
173,39150,132.0904
175,39600,146.9483
177,40050,146.897
179,40500,147.2624
181,40950,118.8353
183,41400,112.2486
185,41850,116.91
187,42300,126.1545
189,42750,145.7601
191,43200,129.2018
193,43650,124.7013
195,44100,144.3401
197,44550,153.9263
199,45000,131.2011
201,45450,130.6598
203,45900,142.8069
205,46350,150.9704
207,46800,142.5026
209,47250,128.3805
211,47700,132.9173
213,48150,139.426
215,48600,137.8256
217,49050,150.1456
219,49500,148.3435
221,49950,152.0187
223,50400,150.3247
225,50850,144.6303
227,51300,162.2977
229,51750,143.8191
231,52200,152.154
233,52650,142.8892
235,53100,136.9509
237,53550,137.517
239,54000,134.6029
241,54450,144.3121
243,54900,143.1205
245,55350,151.7698
247,55800,138.3401
249,56250,162.3687
251,56700,140.6314
253,57150,132.9243
255,57600,150.6569
257,58050,142.6353
259,58500,156.2249
261,58950,141.1867
263,59400,165.975
265,59850,149.9166
267,60300,160.831
269,60750,156.2896
271,61200,161.997
273,61650,153.6726
275,62100,151.9822
277,62550,145.276
279,63000,154.5159
281,63450,151.4698
283,63900,152.0806
285,64350,139.3601
287,64800,157.6342
289,65250,155.6214
291,65700,155.0963
293,66150,151.5487
295,66600,147.5988
297,67050,158.8261
299,67500,165.5495
301,67950,151.815
303,68400,159.9868
305,68850,164.5472
307,69300,153.1802
309,69750,151.9051
311,70200,156.6864
313,70650,155.2143
315,71100,162.4159
317,71550,162.1108
319,72000,162.1131
321,72450,158.2873
323,72900,155.0288
325,73350,168.6572
327,73800,163.4681
329,74250,158.9106
331,74700,150.1449
333,75150,156.2486
335,75600,163.037
337,76050,162.6423
339,76500,166.8503
341,76950,158.559
343,77400,165.0482
345,77850,157.623
347,78300,156.823
349,78750,147.4868
351,79200,151.4807
353,79650,162.1712
355,80100,167.3315
357,80550,158.2189
359,81000,153.4971
361,81450,160.4813
363,81900,167.6269
365,82350,172.5948
367,82800,163.0127
369,83250,163.8494
371,83700,151.2395
373,84150,139.6754
375,84600,154.6396
377,85050,147.915
379,85500,149.0618
381,85950,157.6985
383,86400,156.3729
385,86850,160.4264
387,87300,154.9661
389,87750,148.686
391,88200,152.23
393,88650,142.6085
395,89100,150.6031
397,89550,150.8801
399,90000,148.4403
401,90450,133.086
403,90900,153.7164
405,91350,148.3407
407,91800,150.1696
409,92250,157.6001
411,92700,156.8845
413,93150,153.0582
415,93600,151.893
417,94050,148.1711
419,94500,155.2218
421,94950,145.7004
423,95400,153.6018
425,95850,144.0183
427,96300,154.4914
429,96750,155.2905
431,97200,148.7058
433,97650,148.2268
435,98100,146.0155
437,98550,138.6676
439,99000,138.9619
441,99450,131.4001
443,99900,136.9767
