episode,timestep,reward
1,450,-959.815
3,900,-959.45
5,1350,-958.695
7,1800,-957.9775
9,2250,-961.5425
11,2700,-959.925
13,3150,-958.955
15,3600,-959.6325
17,4050,-958.8975
19,4500,-961.2475
21,4950,-962.5325
23,5400,-959.285
25,5850,-958.63
27,6300,-959.0525
29,6750,-958.7975
31,7200,-960.81
33,7650,-958.445
35,8100,-958.96
37,8550,-958.96
39,9000,-959.6175
41,9450,-960.02
43,9900,-958.105
45,10350,-959.215
47,10800,-958.96
49,11250,-959.205
51,11700,-958.2025
53,12150,-957.755
55,12600,-958.145
57,13050,-958.0825
59,13500,-958.715
61,13950,-958.8125
63,14400,-958.1275
65,14850,-957.855
67,15300,-960.965
69,15750,-958.825
71,16200,-958.8
73,16650,-958.655
75,17100,-959.09
77,17550,-958.2
79,18000,-957.5325
81,18450,-957.825
83,18900,-961.2925
85,19350,-958.255
87,19800,-961.8925
89,20250,-959.29
91,20700,-959.5025
93,21150,-958.475
95,21600,-958.44
97,22050,-958.745
99,22500,-957.7075
101,22950,-958.235
103,23400,-962.5475
105,23850,-957.8
107,24300,-958.7025
109,24750,-957.6675
111,25200,-958.8925
113,25650,-958.37
115,26100,-959.5075
117,26550,-959.0525
119,27000,-959.2275
121,27450,-960.175
123,27900,-958.2875
125,28350,-959.315
127,28800,-958.77
129,29250,-958.51
131,29700,-959.82
133,30150,-959.2975
135,30600,-958.9875
137,31050,-959.665
139,31500,-957.495
141,31950,-958.8075
143,32400,-958.385
145,32850,-958.46
147,33300,-958.405
149,33750,-960.525
151,34200,-958.225
153,34650,-958.4025
155,35100,-958.6225
157,35550,-957.585
159,36000,-960.17
161,36450,-960.4425
163,36900,-959.615
165,37350,-957.825
167,37800,-958.525
169,38250,-958.3375
171,38700,-958.85
173,39150,-959.5975
175,39600,-958.845
177,40050,-959.2425
179,40500,-958.9775
181,40950,-957.985
183,41400,-958.64
185,41850,-960.2975
187,42300,-958.0425
189,42750,-960.6
191,43200,-958.0175
193,43650,-959.165
195,44100,-958.8725
197,44550,-957.565
199,45000,-958.91
201,45450,-962.44
203,45900,-958.475
205,46350,-959.8625
207,46800,-958.7025
209,47250,-960.635
211,47700,-958.9775
213,48150,-958.36
215,48600,-958.5875
217,49050,-960.7875
219,49500,-957.725
221,49950,-957.5125
223,50400,-959.1875
225,50850,-958.515
227,51300,-957.4325
229,51750,-957.185
231,52200,-958.3625
233,52650,-959.2525
235,53100,-960.05
237,53550,-957.495
239,54000,-957.81
241,54450,-961.145
243,54900,-958.7625
245,55350,-958.0475
247,55800,-957.435
249,56250,-958.85
251,56700,-962.5125
253,57150,-957.89
255,57600,-957.5925
257,58050,-958.295
259,58500,-958.1225
261,58950,-958.25
263,59400,-958.7625
265,59850,-959.7425
267,60300,-958.6675
269,60750,-959.23
271,61200,-958.7075
273,61650,-958.385
275,62100,-958.3925
277,62550,-958.3175
279,63000,-958.5275
281,63450,-959.275
283,63900,-958.065
285,64350,-959.7775
287,64800,-959.2825
289,65250,-958.0225
291,65700,-958.46
293,66150,-959.275
295,66600,-960.925
297,67050,-959.005
299,67500,-960.825
301,67950,-958.59
303,68400,-958.4375
305,68850,-959.0875
307,69300,-959.125
309,69750,-958.7675
311,70200,-957.5475
313,70650,-958.17
315,71100,-959.4925
317,71550,-958.17
319,72000,-959.1575
321,72450,-958.8925
323,72900,-958.325
325,73350,-957.055
327,73800,-958.905
329,74250,-958.6825
331,74700,-958.21
333,75150,-961.335
335,75600,-958.5175
337,76050,-959.755
339,76500,-958.68
341,76950,-957.69
343,77400,-959.6425
345,77850,-960.695
347,78300,-958.37
349,78750,-958.6275
351,79200,-959.885
353,79650,-962.46
355,80100,-958.1625
357,80550,-959.935
359,81000,-961.5075
361,81450,-960.6325
363,81900,-960.0925
365,82350,-959.1775
367,82800,-957.085
369,83250,-959.8175
371,83700,-958.52
373,84150,-958.9325
375,84600,-960.7525
377,85050,-959.0725
379,85500,-957.96
381,85950,-958.615
383,86400,-957.5375
385,86850,-959.405
387,87300,-958.715
389,87750,-958.98
391,88200,-958.3725
393,88650,-959.2775
395,89100,-958.7125
397,89550,-959.61
399,90000,-958.955
401,90450,-958.93
403,90900,-958.7125
405,91350,-958.6425
407,91800,-959.76
409,92250,-960.645
411,92700,-957.91
413,93150,-958.065
415,93600,-958.21
417,94050,-958.84
419,94500,-959.805
421,94950,-958.9775
423,95400,-958.695
425,95850,-959.245
427,96300,-958.8025
429,96750,-958.0275
431,97200,-957.9825
433,97650,-959.055
435,98100,-959.6675
437,98550,-959.3375
439,99000,-958.54
441,99450,-958.145
443,99900,-958.8
