episode,timestep,reward
1,450,85.8561
3,900,90.5314
5,1350,87.1313
7,1800,91.5449
9,2250,86.1328
11,2700,81.1435
13,3150,95.9242
15,3600,101.9563
17,4050,100.5906
19,4500,92.2608
21,4950,98.197
23,5400,90.4189
25,5850,94.6093
27,6300,96.9267
29,6750,95.1051
31,7200,93.9714
33,7650,94.9976
35,8100,97.5654
37,8550,91.9283
39,9000,87.3417
41,9450,83.213
43,9900,91.0615
45,10350,94.4498
47,10800,98.4595
49,11250,90.3915
51,11700,84.6264
53,12150,98.7961
55,12600,85.7075
57,13050,88.6315
59,13500,97.1837
61,13950,97.49
63,14400,91.2704
65,14850,95.8623
67,15300,90.8439
69,15750,98.2346
71,16200,97.3286
73,16650,95.3495
75,17100,94.0127
77,17550,91.4954
79,18000,96.0073
81,18450,93.2517
83,18900,92.0459
85,19350,100.1938
87,19800,100.4678
89,20250,101.0168
91,20700,99.9925
93,21150,85.6141
95,21600,98.3196
97,22050,89.4048
99,22500,105.7565
101,22950,99.4467
103,23400,111.6062
105,23850,108.1439
107,24300,104.6954
109,24750,100.8905
111,25200,94.5885
113,25650,110.0343
115,26100,98.7077
117,26550,108.6097
119,27000,104.6431
121,27450,110.3408
123,27900,98.2954
125,28350,103.7126
127,28800,112.1141
129,29250,108.139
131,29700,103.9703
133,30150,104.7869
135,30600,96.7296
137,31050,99.5025
139,31500,93.6699
141,31950,102.2787
143,32400,113.6687
145,32850,106.2979
147,33300,109.912
149,33750,108.2132
151,34200,109.9335
153,34650,99.0238
155,35100,101.0442
157,35550,111.363
159,36000,102.8077
161,36450,106.5864
163,36900,113.8753
165,37350,114.7657
167,37800,124.7622
169,38250,102.5135
171,38700,108.6638
173,39150,105.5981
175,39600,112.1919
177,40050,121.1737
179,40500,120.2281
181,40950,119.3285
183,41400,104.9949
185,41850,103.9602
187,42300,114.9851
189,42750,124.4842
191,43200,115.7276
193,43650,126.9595
195,44100,130.8904
197,44550,120.6878
199,45000,109.0594
201,45450,125.44
203,45900,130.1777
205,46350,132.6123
207,46800,124.7678
209,47250,114.7594
211,47700,120.056
213,48150,109.7325
215,48600,105.3041
217,49050,115.0259
219,49500,111.4029
221,49950,126.726
223,50400,117.726
225,50850,107.7612
227,51300,120.0329
229,51750,130.3065
231,52200,119.7057
233,52650,126.5214
235,53100,108.4649
237,53550,106.6782
239,54000,125.5508
241,54450,120.2873
243,54900,124.1733
245,55350,118.5803
247,55800,109.874
249,56250,112.3383
251,56700,102.2379
253,57150,105.6591
255,57600,124.7517
257,58050,115.0785
259,58500,118.1556
261,58950,118.4645
263,59400,122.5317
265,59850,124.1534
267,60300,112.3045
269,60750,138.4979
271,61200,118.5857
273,61650,118.709
275,62100,117.9003
277,62550,140.6089
279,63000,120.5669
281,63450,119.9931
283,63900,135.2866
285,64350,129.1505
287,64800,119.9052
289,65250,120.1003
291,65700,135.9841
293,66150,125.1919
295,66600,117.2816
297,67050,144.2099
299,67500,137.655
301,67950,133.3043
303,68400,141.2525
305,68850,149.0594
307,69300,144.752
309,69750,134.9093
311,70200,126.4965
313,70650,118.512
315,71100,129.7331
317,71550,120.654
319,72000,127.792
321,72450,135.0296
323,72900,131.9485
325,73350,139.6716
327,73800,139.6979
329,74250,151.7008
331,74700,140.9427
333,75150,153.4404
335,75600,138.8937
337,76050,139.5641
339,76500,141.9155
341,76950,141.726
343,77400,140.2044
345,77850,136.102
347,78300,136.995
349,78750,142.321
351,79200,139.8555
353,79650,143.6409
355,80100,136.2031
357,80550,143.9551
359,81000,137.3929
361,81450,140.3026
363,81900,152.2884
365,82350,160.2206
367,82800,144.9586
369,83250,147.948
371,83700,164.9762
373,84150,152.6986
375,84600,145.8818
377,85050,146.2406
379,85500,161.8021
381,85950,153.8486
383,86400,156.9463
385,86850,163.1339
387,87300,156.7729
389,87750,148.2969
391,88200,150.1848
393,88650,174.6659
395,89100,158.0412
397,89550,172.8576
399,90000,160.3771
401,90450,159.5708
403,90900,167.9691
405,91350,166.033
407,91800,163.7968
409,92250,156.8255
411,92700,163.1238
413,93150,151.7956
415,93600,146.3011
417,94050,145.3395
419,94500,160.0166
421,94950,164.686
423,95400,143.0886
425,95850,159.6138
427,96300,148.9594
429,96750,166.7575
431,97200,148.5525
433,97650,151.9718
435,98100,165.7821
437,98550,158.4694
439,99000,147.7983
441,99450,150.2983
443,99900,169.0096
