episode,timestep,reward
1,400,-120.9718
3,800,-122.9403
5,1200,-127.7964
7,1600,-120.8762
9,2000,-125.521
11,2400,-126.2563
13,2800,-124.5746
15,3200,-121.7923
17,3600,-119.636
19,4000,-117.0709
21,4400,-115.0508
23,4800,-122.6197
25,5200,-117.5888
27,5600,-125.1353
29,6000,-130.8663
31,6400,-128.734
33,6800,-131.5208
35,7200,-119.461
37,7600,-119.9545
39,8000,-120.239
41,8400,-125.2235
43,8800,-114.3839
45,9200,-119.4982
47,9600,-128.0045
49,10000,-117.9987
51,10400,-115.1426
53,10800,-113.4863
55,11200,-128.0915
57,11600,-117.214
59,12000,-120.3332
61,12400,-114.1686
63,12800,-118.2801
65,13200,-122.144
67,13600,-115.7405
69,14000,-111.8659
71,14400,-117.0584
73,14800,-115.8791
75,15200,-110.7163
77,15600,-104.7804
79,16000,-114.4294
81,16400,-110.8064
83,16800,-118.9761
85,17200,-103.8155
87,17600,-116.2675
89,18000,-116.4071
91,18400,-107.7921
93,18800,-114.046
95,19200,-109.0197
97,19600,-105.4175
99,20000,-116.1741
101,20400,-109.9009
103,20800,-109.4569
105,21200,-111.1704
107,21600,-113.5468
109,22000,-106.8191
111,22400,-110.3997
113,22800,-108.4517
115,23200,-104.3656
117,23600,-122.6854
119,24000,-112.7703
121,24400,-101.3133
123,24800,-110.5952
125,25200,-105.0057
127,25600,-107.2878
129,26000,-97.692
131,26400,-106.4871
133,26800,-108.8007
135,27200,-109.5005
137,27600,-101.667
139,28000,-106.0286
141,28400,-119.8491
143,28800,-100.6666
145,29200,-112.7407
147,29600,-104.3472
149,30000,-110.0991
151,30400,-106.4237
153,30800,-109.4699
155,31200,-105.9465
157,31600,-93.1912
159,32000,-110.2625
161,32400,-93.7176
163,32800,-102.3079
165,33200,-109.604
167,33600,-113.7853
169,34000,-104.6277
171,34400,-106.0473
173,34800,-101.666
175,35200,-97.249
177,35600,-103.0799
179,36000,-105.1696
181,36400,-102.0403
183,36800,-109.5203
185,37200,-110.788
187,37600,-105.7832
189,38000,-109.5586
191,38400,-94.1101
193,38800,-109.1075
195,39200,-96.5374
197,39600,-93.2165
199,40000,-95.6041
201,40400,-98.3829
203,40800,-92.6823
205,41200,-96.3999
207,41600,-97.6437
209,42000,-83.1281
211,42400,-103.0954
213,42800,-101.0659
215,43200,-88.79
217,43600,-86.0063
219,44000,-79.5225
221,44400,-86.5609
223,44800,-88.2276
225,45200,-68.868
227,45600,-74.6616
229,46000,-90.2818
231,46400,-72.1075
233,46800,-81.2114
235,47200,-77.2641
237,47600,-85.8256
239,48000,-87.6503
241,48400,-81.5551
243,48800,-90.7752
245,49200,-84.2839
247,49600,-84.0369
249,50000,-77.2575
251,50400,-79.3027
253,50800,-76.4874
255,51200,-69.0483
257,51600,-65.4439
259,52000,-74.7761
261,52400,-76.9827
263,52800,-69.942
265,53200,-72.0653
267,53600,-63.6484
269,54000,-72.0643
271,54400,-60.7921
273,54800,-62.8404
275,55200,-69.4199
277,55600,-93.3204
279,56000,-62.2875
281,56400,-67.1471
283,56800,-84.0349
285,57200,-79.6188
287,57600,-79.7895
289,58000,-71.481
291,58400,-68.9311
293,58800,-81.8098
295,59200,-65.2071
297,59600,-68.9392
299,60000,-56.7746
301,60400,-84.5535
303,60800,-76.0011
305,61200,-63.864
307,61600,-66.095
309,62000,-69.1929
311,62400,-61.7386
313,62800,-64.9009
315,63200,-69.3865
317,63600,-65.6767
319,64000,-72.0602
321,64400,-65.4296
323,64800,-62.5919
325,65200,-55.4745
327,65600,-71.1024
329,66000,-64.4444
331,66400,-61.8121
333,66800,-52.5038
335,67200,-71.5346
337,67600,-61.4717
339,68000,-62.761
341,68400,-68.4781
343,68800,-56.9769
345,69200,-60.5471
347,69600,-58.1272
349,70000,-57.0524
351,70400,-61.1898
353,70800,-73.3229
355,71200,-76.145
357,71600,-74.0345
359,72000,-59.0039
361,72400,-64.1224
363,72800,-76.4348
365,73200,-56.2439
367,73600,-75.3144
369,74000,-68.6461
371,74400,-53.7819
373,74800,-61.7407
375,75200,-60.1221
377,75600,-53.765
379,76000,-55.9265
381,76400,-54.9473
383,76800,-57.9341
385,77200,-61.7632
387,77600,-59.7763
389,78000,-61.3549
391,78400,-57.0871
393,78800,-71.8485
395,79200,-59.6832
397,79600,-56.0154
399,80000,-52.7122
401,80400,-56.7906
403,80800,-57.6823
405,81200,-51.2859
407,81600,-54.0931
409,82000,-52.3732
411,82400,-60.4484
413,82800,-56.2012
415,83200,-64.4533
417,83600,-58.8715
419,84000,-56.8112
421,84400,-60.8961
423,84800,-56.0763
425,85200,-53.7874
427,85600,-57.1645
429,86000,-60.6851
431,86400,-58.5713
433,86800,-55.484
435,87200,-52.7653
437,87600,-65.0556
439,88000,-47.0969
441,88400,-56.3153
443,88800,-54.3169
445,89200,-51.9762
447,89600,-51.3701
449,90000,-44.5292
451,90400,-48.4373
453,90800,-50.5427
455,91200,-52.2641
457,91600,-48.2834
459,92000,-50.1163
461,92400,-50.2687
463,92800,-52.5549
465,93200,-55.9519
467,93600,-56.842
469,94000,-59.7616
471,94400,-50.0915
473,94800,-47.6663
475,95200,-49.2963
477,95600,-59.6724
479,96000,-61.2296
481,96400,-52.7124
483,96800,-52.1672
485,97200,-58.5653
487,97600,-48.9832
489,98000,-57.0868
491,98400,-61.3379
493,98800,-52.0202
495,99200,-49.0734
497,99600,-47.9337
499,100000,-44.8523
