episode,timestep,reward
1,450,-959.815
3,900,-960.0975
5,1350,-959.26
7,1800,-957.755
9,2250,-958.76
11,2700,-962.165
13,3150,-959.635
15,3600,-959.6825
17,4050,-958.91
19,4500,-960.6725
21,4950,-958.035
23,5400,-959.3225
25,5850,-958.6425
27,6300,-958.0725
29,6750,-958.3775
31,7200,-959.015
33,7650,-959.12
35,8100,-957.975
37,8550,-958.9175
39,9000,-958.9125
41,9450,-958.1375
43,9900,-959.48
45,10350,-958.915
47,10800,-958.4725
49,11250,-961.57
51,11700,-957.465
53,12150,-957.995
55,12600,-958.2025
57,13050,-958.8925
59,13500,-958.0425
61,13950,-959.6175
63,14400,-957.8425
65,14850,-957.855
67,15300,-960.165
69,15750,-958.665
71,16200,-960.3525
73,16650,-959.16
75,17100,-958.515
77,17550,-957.92
79,18000,-958.62
81,18450,-960.54
83,18900,-958.16
85,19350,-959.6825
87,19800,-960.8575
89,20250,-961.1575
91,20700,-962.6425
93,21150,-960.885
95,21600,-958.51
97,22050,-957.8725
99,22500,-958.07
101,22950,-958.595
103,23400,-961.085
105,23850,-957.6225
107,24300,-959.56
109,24750,-958.6375
111,25200,-959.125
113,25650,-959.77
115,26100,-958.49
117,26550,-961.9825
119,27000,-959.3475
121,27450,-957.94
123,27900,-958.75
125,28350,-958.155
127,28800,-961.8725
129,29250,-957.505
131,29700,-957.55
133,30150,-959.16
135,30600,-958.4925
137,31050,-959.385
139,31500,-957.6675
141,31950,-960.555
143,32400,-959.97
145,32850,-958.7225
147,33300,-958.83
149,33750,-959.765
151,34200,-957.955
153,34650,-957.5325
155,35100,-960.56
157,35550,-958.475
159,36000,-960.3525
161,36450,-957.27
163,36900,-961.035
165,37350,-957.605
167,37800,-958.3925
169,38250,-958.165
171,38700,-957.7025
173,39150,-958.6975
175,39600,-959.1275
177,40050,-958.9075
179,40500,-960.2875
181,40950,-958.4575
183,41400,-959.015
185,41850,-957.7725
187,42300,-958.1325
189,42750,-962.665
191,43200,-959.4075
193,43650,-958.49
195,44100,-961.635
197,44550,-958.115
199,45000,-959.48
201,45450,-958.935
203,45900,-958.625
205,46350,-958.8925
207,46800,-957.8575
209,47250,-961.09
211,47700,-961.09
213,48150,-957.66
215,48600,-957.535
217,49050,-959.4325
219,49500,-958.87
221,49950,-958.275
223,50400,-958.5975
225,50850,-962.165
227,51300,-958.7175
229,51750,-957.89
231,52200,-958.0825
233,52650,-960.1275
235,53100,-957.785
237,53550,-959.3375
239,54000,-957.945
241,54450,-959.6875
243,54900,-959.835
245,55350,-957.4525
247,55800,-957.81
249,56250,-961.9525
251,56700,-959.8875
253,57150,-958.2175
255,57600,-958.23
257,58050,-957.6525
259,58500,-958.445
261,58950,-959.82
263,59400,-961.695
265,59850,-957.59
267,60300,-959.3125
269,60750,-960.2
271,61200,-959.9125
273,61650,-957.915
275,62100,-958.595
277,62550,-957.325
279,63000,-957.9175
281,63450,-960.8225
283,63900,-959.0025
285,64350,-959.9775
287,64800,-958.9075
289,65250,-959.985
291,65700,-963.0875
293,66150,-958.8225
295,66600,-959.5225
297,67050,-958.5375
299,67500,-958.6225
301,67950,-961.54
303,68400,-958.4825
305,68850,-958.5975
307,69300,-959.245
309,69750,-960.0775
311,70200,-958.5225
313,70650,-961.0375
315,71100,-960.6575
317,71550,-960.2025
319,72000,-958.7525
321,72450,-959.0
323,72900,-958.835
325,73350,-957.5175
327,73800,-958.5325
329,74250,-959.5425
331,74700,-959.03
333,75150,-958.7975
335,75600,-957.5825
337,76050,-959.5925
339,76500,-959.1275
341,76950,-960.245
343,77400,-958.365
345,77850,-958.17
347,78300,-959.8
349,78750,-961.5825
351,79200,-960.8925
353,79650,-959.2525
355,80100,-959.7975
357,80550,-963.7875
359,81000,-961.8
361,81450,-959.52
363,81900,-960.7875
365,82350,-959.255
367,82800,-958.2425
369,83250,-960.075
371,83700,-962.0775
373,84150,-962.42
375,84600,-958.84
377,85050,-959.2525
379,85500,-957.825
381,85950,-960.3025
383,86400,-957.5375
385,86850,-958.9925
387,87300,-957.8725
389,87750,-958.49
391,88200,-960.69
393,88650,-962.375
395,89100,-959.4475
397,89550,-958.6475
399,90000,-958.705
401,90450,-959.5
403,90900,-959.5925
405,91350,-960.835
407,91800,-957.715
409,92250,-957.8875
411,92700,-960.085
413,93150,-957.39
415,93600,-959.955
417,94050,-959.25
419,94500,-959.795
421,94950,-958.0275
423,95400,-959.815
425,95850,-960.4625
427,96300,-957.6725
429,96750,-959.1625
431,97200,-960.365
433,97650,-958.6475
435,98100,-959.21
437,98550,-960.325
439,99000,-958.78
441,99450,-960.3825
443,99900,-956.895
